,Lex Tb-PEX5-eGFP11_T222s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP11_T222s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH2_BIN1.0
15823,1.0,56,0.0,65,0.0,43
15824,0.0,29,0.0,51,0.0,45
15825,0.0,29,0.0,53,0.0,34
15826,0.0,18,0.0,75,0.0,22
15827,1.0,15,0.0,97,0.0,28
15828,0.0,28,4.0,69,0.0,41
15829,0.0,26,0.0,102,0.0,50
15830,0.0,34,0.0,67,0.0,20
15831,0.0,28,0.0,63,0.0,28
15832,0.0,23,1.0,38,0.0,31
15833,0.0,67,0.0,58,0.0,55
15834,0.0,29,0.0,101,0.0,28
15835,3.0,46,0.0,55,0.0,34
15836,0.0,28,0.0,50,0.0,50
15837,0.0,61,0.0,33,0.0,23
15838,0.0,60,0.0,42,0.0,19
15839,0.0,27,2.0,25,0.0,35
15840,0.0,43,0.0,87,0.0,30
15841,0.0,14,0.0,42,0.0,19
15842,0.0,61,0.0,22,1.0,27
15843,0.0,24,0.0,29,1.0,54
15844,0.0,43,1.0,30,0.0,46
15845,0.0,46,0.0,34,0.0,30
15846,0.0,28,0.0,32,0.0,30
15847,0.0,16,2.0,18,0.0,27
15848,0.0,19,1.0,22,0.0,42
15849,0.0,31,1.0,21,0.0,45
15850,0.0,22,2.0,12,0.0,76
15851,0.0,24,0.0,31,0.0,46
15852,0.0,29,0.0,28,2.0,45
15853,1.0,42,0.0,25,1.0,41
15854,2.0,40,0.0,34,2.0,49
15855,0.0,51,0.0,18,0.0,43
15856,2.0,74,0.0,25,0.0,72
15857,1.0,80,0.0,21,0.0,56
15858,4.0,86,0.0,30,0.0,102
15859,0.0,71,0.0,33,0.0,63
15860,1.0,63,0.0,51,0.0,43
15861,0.0,121,0.0,42,0.0,22
15862,0.0,56,0.0,45,0.0,102
15863,0.0,40,0.0,30,0.0,69
15864,0.0,30,0.0,57,0.0,43
15865,0.0,35,2.0,35,0.0,45
15866,0.0,32,2.0,25,0.0,41
15867,0.0,30,1.0,38,0.0,55
15868,0.0,33,0.0,26,0.0,67
15869,0.0,33,0.0,29,0.0,58
15870,0.0,15,0.0,35,0.0,28
15871,0.0,34,0.0,31,0.0,32
15872,0.0,32,0.0,25,0.0,56
15873,0.0,22,0.0,48,0.0,33
15874,0.0,26,0.0,29,1.0,46
15875,0.0,30,0.0,28,1.0,61
15876,0.0,36,0.0,38,2.0,80
15877,0.0,31,0.0,48,1.0,32
15878,0.0,48,0.0,35,0.0,31
15879,0.0,41,0.0,46,0.0,42
15880,1.0,38,0.0,27,2.0,37
15881,2.0,30,0.0,40,0.0,28
15882,1.0,34,0.0,56,0.0,38
15883,3.0,56,0.0,48,0.0,74
15884,3.0,37,0.0,44,0.0,35
15885,2.0,27,0.0,24,0.0,22
15886,0.0,43,0.0,39,1.0,26
15887,0.0,41,0.0,52,4.0,25
15888,0.0,40,0.0,28,0.0,32
15889,3.0,66,0.0,18,1.0,71
15890,1.0,56,0.0,34,1.0,39
15891,1.0,66,0.0,24,1.0,31
15892,0.0,66,0.0,27,0.0,38
15893,0.0,65,0.0,37,1.0,41
15894,0.0,89,0.0,44,0.0,47
15895,1.0,31,0.0,61,0.0,52
15896,0.0,62,0.0,33,0.0,42
15897,0.0,65,0.0,29,0.0,43
15898,1.0,39,0.0,36,1.0,48
15899,0.0,36,0.0,60,2.0,36
15900,0.0,58,0.0,66,0.0,37
15901,0.0,77,0.0,36,0.0,45
15902,1.0,40,0.0,44,0.0,48
15903,0.0,61,0.0,51,0.0,42
15904,1.0,54,0.0,40,0.0,45
15905,1.0,31,0.0,64,0.0,49
15906,1.0,35,1.0,60,0.0,41
15907,1.0,42,5.0,40,0.0,20
15908,0.0,48,0.0,37,0.0,32
15909,0.0,29,0.0,29,0.0,54
15910,0.0,28,0.0,41,0.0,42
15911,0.0,25,0.0,62,0.0,74
15912,0.0,33,0.0,76,0.0,52
15913,0.0,34,0.0,42,0.0,34
15914,0.0,50,0.0,59,0.0,37
15915,0.0,39,0.0,46,0.0,46
15916,0.0,21,3.0,72,0.0,62
15917,0.0,28,1.0,54,0.0,53
15918,0.0,52,0.0,70,0.0,88
15919,0.0,83,0.0,65,1.0,57
15920,0.0,35,2.0,36,0.0,87
15921,0.0,58,1.0,29,0.0,47
15922,0.0,48,0.0,45,0.0,42
15923,0.0,51,0.0,49,0.0,57
15924,0.0,48,0.0,30,0.0,78
15925,0.0,38,0.0,68,0.0,39
15926,0.0,71,0.0,114,0.0,64
15927,0.0,46,2.0,36,0.0,51
15928,0.0,22,0.0,36,0.0,36
15929,0.0,17,0.0,51,0.0,32
15930,0.0,59,0.0,50,0.0,15
15931,1.0,84,0.0,58,1.0,31
15932,0.0,116,0.0,37,2.0,35
15933,0.0,35,0.0,69,1.0,29
15934,0.0,27,0.0,73,0.0,29
15935,0.0,37,0.0,49,0.0,23
15936,1.0,36,0.0,85,0.0,35
15937,1.0,46,0.0,36,0.0,39
15938,1.0,64,0.0,31,0.0,31
15939,3.0,58,0.0,43,0.0,21
15940,0.0,59,0.0,44,0.0,24
15941,2.0,46,0.0,36,0.0,33
15942,0.0,57,0.0,47,0.0,33
15943,1.0,103,0.0,46,5.0,41
15944,0.0,40,0.0,34,0.0,31
15945,2.0,99,0.0,37,1.0,47
15946,0.0,66,0.0,38,0.0,57
15947,1.0,93,0.0,48,0.0,59
15948,0.0,52,0.0,64,0.0,68
15949,0.0,43,0.0,35,0.0,69
15950,0.0,37,2.0,37,0.0,36
15951,0.0,44,3.0,26,2.0,44
15952,0.0,44,1.0,26,0.0,65
15953,0.0,65,3.0,29,0.0,78
15954,0.0,63,0.0,32,0.0,68
15955,1.0,52,1.0,64,0.0,56
15956,2.0,66,1.0,69,0.0,25
15957,1.0,39,0.0,26,0.0,37
15958,0.0,49,0.0,48,0.0,54
15959,1.0,36,0.0,63,0.0,44
15960,0.0,33,0.0,53,0.0,28
15961,0.0,70,0.0,42,2.0,22
15962,0.0,30,0.0,55,1.0,45
15963,0.0,35,0.0,47,3.0,57
15964,0.0,63,0.0,51,0.0,38
15965,0.0,29,0.0,68,1.0,63
15966,0.0,94,0.0,63,0.0,77
15967,3.0,60,0.0,36,1.0,65
15968,2.0,38,0.0,44,0.0,38
15969,1.0,26,0.0,47,1.0,44
15970,0.0,65,0.0,43,0.0,72
15971,0.0,17,0.0,51,1.0,37
15972,0.0,50,0.0,51,1.0,61
15973,0.0,57,0.0,34,0.0,39
15974,0.0,36,0.0,23,0.0,23
15975,0.0,55,1.0,38,0.0,32
15976,0.0,46,0.0,50,0.0,39
15977,0.0,53,0.0,21,0.0,57
15978,0.0,48,0.0,27,0.0,59
15979,0.0,24,0.0,20,0.0,24
15980,0.0,27,0.0,48,0.0,83
15981,0.0,39,0.0,43,0.0,74
15982,0.0,46,0.0,27,0.0,104
15983,0.0,45,0.0,33,0.0,66
15984,0.0,39,0.0,62,0.0,66
15985,0.0,39,1.0,43,0.0,84
15986,0.0,36,0.0,51,0.0,62
15987,0.0,57,0.0,55,0.0,36
15988,0.0,62,0.0,45,0.0,28
15989,2.0,56,2.0,63,0.0,61
15990,0.0,21,0.0,48,0.0,38
15991,0.0,43,0.0,81,0.0,33
15992,0.0,29,0.0,60,0.0,38
15993,0.0,32,2.0,57,0.0,43
15994,0.0,93,0.0,63,0.0,52
15995,0.0,54,0.0,82,0.0,86
15996,0.0,44,0.0,96,0.0,65
15997,0.0,47,2.0,41,0.0,61
15998,0.0,31,2.0,43,0.0,81
15999,0.0,66,0.0,21,2.0,49
16000,0.0,39,1.0,21,0.0,32
16001,0.0,35,0.0,52,3.0,108
16002,0.0,46,0.0,36,3.0,88
16003,0.0,37,0.0,41,3.0,120
16004,0.0,28,0.0,36,0.0,55
16005,0.0,16,0.0,24,0.0,53
16006,0.0,14,0.0,38,0.0,60
16007,0.0,18,0.0,35,0.0,55
16008,0.0,36,0.0,46,0.0,32
16009,1.0,49,0.0,25,1.0,31
16010,0.0,54,0.0,30,0.0,37
16011,0.0,67,1.0,49,0.0,21
16012,0.0,36,0.0,52,0.0,21
16013,0.0,45,0.0,48,2.0,40
16014,0.0,28,0.0,23,0.0,28
16015,0.0,37,0.0,60,0.0,43
16016,0.0,35,0.0,63,0.0,44
16017,0.0,54,0.0,30,0.0,32
16018,0.0,55,0.0,23,0.0,55
16019,1.0,72,0.0,26,0.0,38
16020,0.0,106,0.0,32,0.0,43
16021,1.0,51,0.0,31,0.0,51
16022,0.0,41,0.0,42,2.0,69
16023,0.0,48,0.0,48,1.0,31
16024,0.0,53,0.0,46,0.0,38
16025,1.0,107,0.0,38,0.0,39
16026,0.0,41,0.0,34,0.0,42
16027,0.0,23,0.0,21,0.0,42
16028,0.0,29,0.0,19,0.0,25
16029,1.0,23,0.0,45,1.0,43
16030,0.0,25,0.0,34,0.0,40
16031,0.0,24,0.0,34,0.0,63
16032,0.0,20,0.0,57,1.0,44
16033,0.0,33,1.0,56,2.0,54
16034,0.0,46,1.0,66,0.0,33
16035,0.0,34,0.0,39,0.0,53
16036,0.0,79,0.0,20,0.0,47
16037,0.0,121,0.0,32,0.0,39
16038,0.0,76,0.0,35,0.0,30
16039,0.0,81,0.0,30,0.0,43
16040,0.0,75,0.0,29,0.0,33
16041,0.0,63,0.0,34,0.0,24
16042,0.0,49,0.0,60,0.0,29
16043,0.0,58,0.0,35,0.0,30
16044,0.0,79,0.0,39,0.0,31
16045,0.0,38,0.0,46,0.0,33
16046,0.0,69,0.0,21,0.0,30
16047,0.0,47,0.0,18,0.0,29
16048,0.0,50,0.0,23,0.0,22
16049,1.0,41,1.0,22,0.0,38
16050,0.0,38,0.0,18,0.0,65
16051,0.0,43,0.0,25,0.0,34
16052,0.0,48,0.0,32,0.0,31
16053,0.0,49,0.0,32,0.0,36
16054,2.0,38,0.0,25,0.0,25
16055,3.0,37,0.0,28,0.0,28
16056,0.0,38,0.0,50,0.0,62
16057,0.0,37,0.0,41,0.0,64
16058,0.0,58,0.0,45,0.0,44
16059,0.0,48,0.0,41,1.0,57
16060,0.0,56,0.0,42,0.0,33
16061,0.0,40,0.0,54,0.0,22
16062,0.0,28,0.0,57,2.0,18
16063,0.0,27,0.0,39,1.0,30
16064,0.0,20,0.0,25,0.0,24
16065,1.0,45,0.0,23,0.0,32
16066,0.0,40,0.0,25,0.0,24
16067,0.0,22,0.0,21,0.0,39
16068,0.0,94,0.0,50,0.0,27
16069,0.0,88,2.0,24,0.0,36
16070,0.0,44,3.0,56,0.0,43
16071,0.0,25,2.0,73,0.0,34
16072,0.0,32,1.0,44,0.0,44
16073,0.0,72,0.0,38,0.0,19
16074,0.0,57,0.0,27,0.0,18
16075,0.0,71,0.0,21,0.0,17
16076,0.0,45,1.0,40,0.0,31
16077,0.0,56,0.0,47,0.0,21
16078,0.0,43,0.0,38,0.0,34
16079,0.0,69,0.0,56,0.0,26
16080,0.0,69,0.0,76,0.0,46
16081,0.0,92,0.0,130,0.0,69
16082,0.0,56,0.0,108,0.0,42
16083,0.0,40,0.0,62,0.0,40
16084,2.0,41,1.0,53,0.0,34
16085,1.0,33,0.0,39,0.0,39
16086,0.0,47,1.0,37,0.0,31
16087,1.0,56,1.0,54,0.0,30
16088,0.0,52,2.0,84,0.0,47
16089,1.0,50,0.0,95,0.0,54
16090,3.0,25,3.0,74,0.0,32
16091,1.0,42,0.0,25,0.0,27
16092,1.0,51,0.0,44,0.0,44
16093,0.0,24,1.0,24,0.0,69
16094,0.0,31,0.0,43,0.0,43
16095,0.0,25,0.0,96,0.0,57
16096,0.0,36,0.0,27,1.0,55
16097,0.0,25,0.0,45,0.0,74
16098,0.0,51,1.0,41,0.0,70
16099,0.0,38,1.0,39,0.0,53
16100,0.0,25,0.0,27,0.0,80
16101,0.0,58,0.0,28,0.0,53
16102,0.0,35,3.0,19,0.0,62
16103,0.0,32,2.0,32,0.0,71
16104,0.0,41,1.0,40,0.0,30
16105,0.0,55,0.0,29,0.0,35
16106,0.0,70,1.0,44,0.0,80
16107,0.0,42,0.0,41,0.0,41
16108,0.0,72,0.0,42,1.0,67
16109,0.0,38,0.0,45,1.0,57
16110,0.0,88,0.0,25,3.0,39
16111,0.0,40,0.0,30,1.0,19
16112,1.0,42,0.0,54,0.0,39
16113,2.0,61,0.0,47,2.0,44
16114,0.0,62,0.0,27,0.0,42
16115,2.0,38,0.0,27,0.0,36
16116,1.0,55,0.0,65,0.0,44
16117,1.0,32,0.0,81,0.0,20
16118,0.0,59,0.0,146,0.0,30
16119,0.0,83,0.0,51,0.0,23
16120,0.0,54,0.0,44,0.0,35
16121,2.0,124,0.0,112,0.0,39
16122,0.0,45,0.0,42,0.0,24
16123,0.0,37,0.0,29,0.0,38
16124,0.0,36,0.0,27,1.0,43
16125,1.0,41,3.0,50,0.0,26
16126,1.0,65,1.0,60,1.0,40
16127,0.0,65,1.0,64,1.0,30
16128,0.0,58,1.0,34,0.0,25
16129,0.0,116,0.0,41,0.0,33
16130,2.0,107,1.0,48,1.0,33
16131,0.0,62,0.0,22,0.0,22
16132,0.0,77,2.0,77,0.0,40
16133,1.0,88,1.0,51,0.0,47
16134,1.0,99,0.0,40,0.0,48
16135,1.0,56,0.0,38,2.0,40
16136,1.0,76,0.0,51,0.0,40
16137,1.0,242,0.0,33,0.0,62
16138,3.0,243,0.0,25,2.0,44
16139,0.0,225,0.0,57,0.0,44
16140,0.0,195,0.0,72,1.0,40
16141,1.0,90,0.0,78,0.0,40
16142,3.0,377,0.0,50,2.0,29
16143,2.0,514,0.0,42,3.0,35
16144,0.0,291,0.0,60,0.0,38
16145,2.0,65,0.0,50,0.0,34
16146,0.0,129,0.0,39,0.0,43
16147,0.0,99,0.0,22,0.0,41
16148,0.0,40,0.0,29,0.0,28
16149,0.0,60,0.0,26,0.0,32
16150,0.0,60,0.0,31,0.0,37
16151,0.0,35,0.0,29,0.0,53
16152,0.0,21,0.0,38,0.0,27
16153,0.0,44,0.0,34,0.0,30
16154,1.0,36,0.0,17,0.0,52
16155,2.0,27,0.0,27,0.0,37
16156,0.0,32,0.0,23,0.0,49
16157,0.0,27,0.0,23,0.0,90
16158,0.0,89,0.0,27,0.0,46
16159,0.0,47,0.0,57,0.0,37
16160,0.0,24,0.0,40,0.0,73
16161,0.0,37,0.0,29,0.0,82
16162,0.0,34,0.0,28,0.0,33
16163,0.0,37,0.0,36,0.0,15
16164,0.0,41,0.0,30,0.0,25
16165,0.0,36,0.0,28,0.0,27
16166,0.0,75,0.0,28,0.0,27
16167,0.0,33,0.0,37,0.0,38
16168,0.0,35,0.0,42,1.0,31
16169,0.0,40,0.0,49,2.0,83
16170,0.0,46,0.0,83,2.0,31
16171,0.0,53,0.0,28,1.0,51
16172,0.0,43,0.0,40,0.0,37
16173,0.0,30,0.0,77,1.0,45
16174,0.0,46,0.0,46,1.0,36
16175,0.0,66,0.0,26,0.0,33
16176,0.0,29,0.0,71,0.0,31
16177,0.0,37,0.0,43,1.0,25
16178,0.0,37,0.0,81,1.0,46
16179,0.0,39,0.0,55,1.0,34
16180,0.0,35,0.0,43,1.0,56
16181,0.0,28,0.0,24,0.0,59
16182,1.0,19,0.0,28,0.0,48
16183,4.0,28,0.0,47,0.0,32
16184,1.0,31,1.0,61,0.0,21
16185,1.0,46,0.0,84,0.0,34
16186,0.0,34,0.0,61,0.0,36
16187,0.0,29,0.0,50,0.0,37
16188,0.0,35,0.0,35,0.0,40
16189,1.0,23,0.0,38,0.0,35
16190,0.0,18,0.0,66,0.0,34
16191,0.0,30,0.0,35,0.0,28
16192,0.0,28,0.0,63,0.0,53
16193,0.0,68,0.0,58,0.0,62
16194,0.0,67,1.0,24,0.0,51
16195,0.0,52,2.0,30,0.0,64
16196,0.0,44,0.0,55,0.0,37
16197,0.0,30,4.0,35,0.0,28
16198,0.0,39,0.0,46,0.0,36
16199,0.0,38,0.0,75,0.0,47
16200,0.0,51,1.0,70,2.0,49
16201,1.0,76,0.0,105,1.0,41
16202,0.0,60,0.0,65,0.0,26
16203,3.0,65,0.0,40,0.0,51
16204,1.0,67,0.0,60,0.0,38
16205,2.0,114,0.0,76,0.0,23
16206,0.0,147,0.0,44,0.0,35
16207,0.0,107,0.0,23,0.0,29
16208,0.0,64,0.0,19,1.0,38
16209,0.0,60,0.0,25,0.0,53
16210,0.0,50,0.0,67,1.0,45
16211,0.0,86,0.0,21,0.0,64
16212,0.0,50,0.0,18,0.0,76
16213,0.0,47,0.0,28,1.0,51
16214,0.0,28,0.0,48,0.0,21
16215,0.0,74,0.0,20,2.0,44
16216,0.0,45,0.0,37,0.0,31
16217,0.0,32,0.0,33,0.0,41
16218,1.0,55,0.0,22,0.0,23
16219,1.0,101,0.0,50,1.0,30
16220,0.0,60,1.0,38,1.0,32
16221,0.0,85,4.0,46,0.0,24
16222,0.0,145,0.0,50,0.0,30
16223,0.0,44,0.0,35,3.0,23
16224,0.0,24,0.0,40,0.0,20
16225,0.0,60,0.0,72,1.0,30
16226,0.0,79,0.0,52,1.0,49
16227,0.0,112,0.0,32,1.0,40
16228,0.0,62,2.0,44,1.0,54
16229,0.0,62,2.0,52,0.0,38
16230,0.0,48,0.0,25,0.0,38
16231,0.0,36,1.0,53,0.0,44
16232,0.0,41,1.0,45,0.0,19
16233,0.0,37,1.0,35,2.0,26
16234,0.0,31,2.0,40,0.0,27
16235,0.0,32,0.0,28,0.0,27
16236,0.0,36,1.0,37,0.0,19
16237,0.0,27,0.0,30,0.0,27
16238,1.0,21,0.0,42,0.0,17
16239,1.0,78,0.0,57,0.0,51
16240,4.0,43,0.0,47,0.0,32
16241,0.0,60,0.0,96,0.0,25
16242,1.0,66,0.0,135,0.0,24
16243,2.0,40,0.0,52,1.0,30
16244,1.0,79,0.0,34,2.0,31
16245,0.0,41,0.0,63,0.0,49
16246,1.0,31,0.0,34,0.0,33
16247,1.0,45,0.0,38,0.0,22
16248,2.0,53,0.0,37,1.0,18
16249,1.0,62,0.0,34,1.0,19
16250,0.0,43,0.0,34,0.0,57
16251,0.0,69,0.0,41,0.0,22
16252,0.0,93,0.0,38,0.0,50
16253,0.0,91,0.0,57,0.0,78
16254,0.0,127,0.0,40,0.0,41
16255,0.0,143,1.0,30,0.0,37
16256,0.0,152,0.0,36,0.0,25
16257,3.0,220,1.0,24,0.0,28
16258,0.0,538,0.0,32,1.0,37
16259,0.0,449,0.0,33,1.0,39
16260,1.0,193,0.0,35,1.0,21
16261,0.0,88,0.0,22,0.0,29
16262,0.0,410,0.0,30,0.0,32
16263,0.0,381,0.0,28,0.0,65
16264,0.0,203,0.0,33,0.0,34
16265,0.0,523,2.0,50,0.0,32
16266,0.0,341,0.0,43,0.0,39
16267,0.0,227,0.0,32,0.0,47
16268,0.0,32,0.0,30,0.0,47
16269,0.0,36,0.0,39,0.0,46
16270,0.0,34,1.0,28,0.0,39
16271,0.0,35,0.0,13,0.0,17
16272,0.0,39,3.0,29,0.0,29
16273,0.0,23,0.0,32,0.0,51
16274,2.0,23,2.0,57,0.0,22
16275,1.0,56,3.0,24,0.0,36
16276,0.0,54,2.0,31,0.0,60
16277,1.0,53,0.0,70,0.0,41
16278,1.0,50,1.0,32,0.0,34
16279,1.0,32,0.0,51,0.0,43
16280,0.0,33,1.0,26,0.0,21
16281,0.0,39,2.0,42,0.0,29
16282,0.0,46,0.0,41,0.0,26
16283,0.0,51,2.0,52,0.0,19
16284,0.0,30,0.0,33,2.0,41
16285,0.0,48,0.0,50,2.0,31
16286,0.0,46,2.0,32,0.0,17
16287,0.0,43,1.0,44,0.0,26
16288,1.0,48,0.0,86,0.0,36
16289,0.0,23,0.0,71,0.0,46
16290,0.0,42,0.0,70,2.0,46
16291,0.0,24,0.0,41,1.0,23
16292,0.0,34,1.0,37,1.0,25
16293,0.0,22,0.0,24,0.0,53
16294,1.0,27,0.0,31,2.0,20
16295,0.0,19,0.0,83,0.0,30
16296,0.0,22,0.0,47,1.0,40
16297,0.0,22,0.0,35,1.0,30
16298,0.0,20,0.0,54,3.0,41
16299,0.0,23,0.0,48,1.0,30
16300,0.0,28,0.0,44,1.0,47
16301,0.0,29,0.0,30,1.0,39
16302,0.0,23,0.0,47,1.0,53
16303,0.0,64,2.0,54,0.0,56
16304,1.0,49,1.0,115,0.0,67
16305,2.0,24,0.0,58,0.0,28
16306,0.0,32,3.0,35,0.0,35
16307,0.0,37,0.0,34,0.0,44
16308,0.0,47,1.0,36,0.0,48
16309,0.0,35,1.0,36,0.0,52
16310,0.0,21,3.0,29,0.0,77
16311,2.0,44,0.0,34,0.0,80
16312,0.0,60,0.0,32,0.0,39
16313,2.0,70,0.0,54,0.0,33
16314,1.0,60,0.0,29,0.0,56
16315,0.0,26,0.0,44,1.0,40
16316,0.0,20,0.0,32,0.0,33
16317,0.0,27,0.0,33,0.0,44
16318,0.0,45,1.0,26,0.0,36
16319,0.0,39,3.0,24,1.0,45
16320,0.0,65,0.0,33,1.0,41
16321,0.0,51,0.0,15,1.0,28
16322,0.0,54,1.0,58,0.0,29
16323,0.0,108,0.0,54,0.0,24
16324,0.0,50,0.0,57,1.0,51
16325,0.0,59,0.0,85,0.0,61
16326,0.0,36,0.0,80,0.0,71
16327,0.0,31,0.0,37,0.0,53
16328,3.0,42,1.0,24,0.0,50
16329,0.0,28,0.0,41,0.0,68
16330,0.0,60,0.0,58,0.0,18
16331,0.0,89,1.0,31,0.0,32
16332,0.0,50,0.0,23,1.0,37
16333,0.0,43,0.0,27,1.0,41
16334,0.0,80,0.0,44,0.0,54
16335,0.0,63,0.0,32,0.0,51
16336,0.0,56,3.0,51,0.0,60
16337,0.0,49,2.0,33,1.0,27
16338,0.0,78,0.0,27,0.0,32
16339,0.0,72,0.0,27,3.0,39
16340,0.0,27,0.0,26,0.0,39
16341,0.0,43,0.0,54,1.0,52
16342,0.0,46,0.0,81,0.0,64
16343,0.0,24,0.0,75,0.0,71
16344,0.0,19,0.0,50,0.0,32
16345,0.0,33,0.0,48,0.0,40
16346,0.0,37,0.0,47,0.0,81
16347,0.0,61,0.0,30,0.0,102
16348,1.0,75,0.0,39,0.0,61
16349,0.0,76,0.0,23,0.0,16
16350,2.0,80,0.0,17,0.0,36
16351,0.0,89,0.0,28,0.0,27
16352,2.0,61,0.0,49,0.0,26
16353,0.0,47,0.0,38,0.0,39
16354,2.0,30,0.0,37,0.0,101
16355,0.0,36,0.0,31,0.0,88
16356,0.0,63,0.0,21,0.0,85
16357,0.0,50,0.0,22,0.0,136
16358,1.0,26,0.0,33,0.0,51
16359,1.0,46,0.0,58,0.0,66
16360,1.0,34,0.0,60,1.0,49
16361,1.0,41,0.0,43,2.0,90
16362,0.0,28,0.0,31,1.0,107
16363,0.0,50,0.0,31,2.0,102
16364,0.0,34,0.0,46,1.0,46
16365,1.0,48,0.0,79,0.0,45
16366,0.0,31,0.0,89,0.0,34
16367,2.0,33,0.0,59,0.0,33
16368,2.0,25,0.0,29,0.0,82
16369,1.0,46,0.0,23,0.0,43
16370,1.0,38,0.0,34,0.0,36
16371,1.0,38,0.0,20,0.0,58
16372,0.0,59,0.0,46,0.0,59
16373,0.0,57,0.0,31,0.0,52
16374,0.0,42,1.0,77,0.0,44
16375,0.0,69,0.0,77,0.0,59
16376,1.0,85,0.0,34,0.0,47
16377,0.0,65,0.0,69,0.0,33
16378,1.0,45,0.0,52,0.0,34
16379,0.0,38,0.0,44,0.0,29
16380,2.0,45,0.0,25,0.0,46
16381,1.0,53,0.0,27,0.0,44
16382,1.0,33,0.0,38,0.0,39
16383,2.0,74,0.0,37,0.0,59
16384,0.0,32,0.0,51,0.0,47
16385,2.0,66,0.0,47,0.0,66
16386,1.0,32,0.0,32,2.0,47
16387,4.0,35,0.0,29,0.0,100
16388,2.0,33,0.0,23,2.0,40
16389,0.0,19,0.0,22,0.0,39
16390,1.0,46,0.0,19,0.0,69
16391,0.0,38,0.0,38,0.0,76
16392,0.0,27,0.0,45,2.0,50
16393,0.0,78,0.0,32,0.0,63
16394,0.0,56,2.0,21,0.0,121
16395,0.0,52,1.0,20,0.0,59
16396,0.0,46,2.0,38,1.0,80
16397,0.0,35,0.0,43,0.0,72
16398,0.0,63,1.0,75,0.0,48
16399,0.0,67,1.0,58,0.0,44
16400,0.0,33,0.0,49,0.0,32
16401,0.0,29,0.0,37,0.0,31
16402,0.0,32,2.0,28,0.0,64
16403,0.0,17,2.0,24,0.0,62
16404,0.0,27,0.0,24,1.0,40
16405,0.0,27,0.0,35,0.0,43
16406,0.0,24,1.0,60,0.0,26
16407,0.0,23,2.0,58,0.0,27
16408,0.0,44,1.0,54,0.0,19
16409,0.0,51,1.0,24,0.0,22
16410,2.0,26,0.0,54,0.0,46
16411,0.0,87,1.0,60,0.0,39
16412,1.0,91,0.0,91,0.0,41
16413,1.0,64,0.0,61,0.0,54
16414,0.0,53,0.0,95,0.0,61
16415,0.0,49,0.0,85,0.0,20
16416,0.0,41,0.0,51,0.0,27
16417,0.0,45,0.0,36,0.0,45
16418,0.0,38,0.0,74,0.0,46
16419,0.0,27,0.0,75,0.0,61
16420,0.0,20,0.0,65,0.0,55
16421,0.0,27,4.0,43,0.0,42
16422,0.0,34,1.0,59,0.0,57
16423,0.0,36,1.0,129,1.0,37
16424,0.0,33,0.0,52,1.0,36
16425,0.0,20,0.0,60,2.0,33
16426,0.0,32,0.0,88,0.0,34
16427,0.0,31,3.0,42,0.0,30
16428,0.0,39,0.0,69,0.0,67
16429,0.0,50,0.0,37,0.0,72
16430,0.0,56,0.0,89,4.0,43
16431,0.0,42,1.0,80,1.0,43
16432,0.0,30,1.0,31,2.0,40
16433,1.0,49,2.0,41,1.0,68
16434,2.0,44,0.0,33,1.0,53
16435,2.0,60,3.0,18,2.0,28
16436,1.0,82,0.0,32,3.0,36
16437,1.0,46,0.0,25,0.0,41
16438,0.0,37,0.0,40,0.0,28
16439,2.0,39,0.0,67,0.0,38
16440,1.0,38,0.0,47,0.0,34
16441,2.0,62,0.0,25,1.0,31
16442,1.0,52,0.0,51,1.0,33
16443,0.0,54,0.0,42,0.0,37
16444,3.0,46,0.0,70,0.0,44
16445,4.0,81,0.0,40,0.0,39
16446,0.0,54,0.0,33,0.0,29
16447,0.0,53,0.0,45,1.0,33
16448,1.0,32,0.0,36,0.0,77
16449,0.0,30,0.0,50,1.0,22
16450,0.0,60,0.0,45,0.0,29
16451,0.0,58,0.0,47,1.0,58
16452,1.0,65,0.0,50,0.0,94
16453,0.0,33,0.0,66,0.0,44
16454,0.0,25,0.0,43,1.0,35
16455,0.0,15,0.0,44,2.0,25
16456,0.0,27,0.0,33,0.0,44
16457,0.0,27,0.0,110,0.0,27
16458,0.0,57,0.0,90,1.0,51
16459,0.0,58,0.0,70,0.0,34
16460,0.0,35,0.0,70,0.0,21
16461,0.0,41,0.0,39,0.0,49
16462,0.0,41,3.0,17,0.0,59
16463,1.0,73,1.0,23,1.0,65
16464,0.0,43,0.0,35,1.0,52
16465,0.0,42,2.0,27,0.0,64
16466,0.0,40,0.0,46,0.0,57
16467,1.0,51,1.0,38,0.0,38
16468,1.0,45,2.0,47,0.0,45
16469,0.0,50,1.0,61,0.0,45
16470,0.0,47,0.0,43,0.0,29
16471,1.0,39,1.0,53,0.0,21
16472,0.0,53,0.0,87,0.0,27
16473,1.0,62,0.0,43,0.0,30
16474,0.0,51,1.0,18,0.0,26
16475,1.0,171,1.0,23,0.0,29
16476,4.0,142,1.0,31,0.0,36
16477,1.0,86,0.0,29,0.0,22
16478,1.0,70,0.0,28,0.0,16
