,e24-HeLa-GFP-SNAP_c07_run36_T1P1R2_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R3_uncorrupted_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c04_run33_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c02_run30_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R1_CH1_BIN1.0
12290,14090.0,14455.0,21838.0,14844.0,14624
12291,14658.0,14437.0,21981.0,14782.0,14724
12292,14429.0,14408.0,21430.0,14878.0,14440
12293,14475.0,14076.0,21581.0,15040.0,14593
12294,14642.0,14115.0,21424.0,14809.0,14594
12295,14787.0,14238.0,21488.0,14990.0,14659
12296,14531.0,14320.0,21567.0,14964.0,14623
12297,14472.0,14025.0,21597.0,15018.0,14487
12298,14299.0,14245.0,21838.0,14829.0,14755
12299,14309.0,14427.0,21451.0,14881.0,14679
12300,14208.0,14649.0,21728.0,15153.0,14704
12301,14277.0,14532.0,21683.0,15296.0,14529
12302,14228.0,14308.0,21602.0,15379.0,14746
12303,14417.0,14305.0,21456.0,15093.0,14437
12304,14324.0,14424.0,21652.0,14885.0,14399
12305,14220.0,14399.0,21576.0,15008.0,14344
12306,14255.0,14419.0,21716.0,15037.0,14599
12307,14250.0,14123.0,21492.0,14659.0,14340
12308,14709.0,14711.0,21695.0,15135.0,14070
12309,14600.0,14365.0,21665.0,14752.0,14230
12310,14647.0,14605.0,21660.0,14645.0,14453
12311,14313.0,14481.0,21599.0,15025.0,14540
12312,14292.0,14368.0,21687.0,14917.0,14366
12313,14380.0,14676.0,21516.0,15123.0,14454
12314,14283.0,14801.0,21743.0,15239.0,14658
12315,14417.0,14552.0,21869.0,14898.0,14645
12316,14663.0,14571.0,21491.0,15092.0,14472
12317,14436.0,14907.0,21806.0,15000.0,14353
12318,14614.0,14610.0,21984.0,15025.0,14379
12319,14519.0,14609.0,21696.0,15127.0,14235
12320,14411.0,14415.0,21767.0,15041.0,14234
12321,14443.0,14585.0,21893.0,15076.0,14332
12322,14352.0,14458.0,21653.0,15163.0,14627
12323,14498.0,14650.0,21431.0,15058.0,14374
12324,14516.0,14705.0,21408.0,14946.0,14751
12325,14449.0,14449.0,21480.0,15116.0,14417
12326,14577.0,14735.0,21392.0,15279.0,14223
12327,14785.0,14476.0,21587.0,14950.0,14377
12328,14617.0,14448.0,21500.0,14848.0,14390
12329,14679.0,14490.0,21533.0,14924.0,14516
12330,14781.0,14619.0,21461.0,15104.0,14733
12331,14608.0,14422.0,21867.0,15279.0,14488
12332,14326.0,14264.0,21847.0,14480.0,14792
12333,14156.0,14268.0,21653.0,14672.0,14444
12334,14168.0,14316.0,21543.0,14820.0,14434
12335,14119.0,13916.0,21539.0,14993.0,14502
12336,14435.0,14147.0,21545.0,14865.0,14624
12337,14568.0,14179.0,21544.0,14944.0,14293
12338,14636.0,14493.0,21802.0,14958.0,14514
12339,14526.0,14088.0,21936.0,15003.0,14331
12340,14553.0,14227.0,21547.0,14853.0,14603
12341,14650.0,14402.0,21692.0,14988.0,14539
12342,14588.0,14703.0,21872.0,14685.0,14919
12343,14759.0,14751.0,21782.0,15005.0,14704
12344,14508.0,14667.0,21836.0,14963.0,14793
12345,14495.0,14673.0,21585.0,14814.0,14576
12346,14469.0,14591.0,21725.0,14960.0,14465
12347,14378.0,14519.0,21763.0,15062.0,14396
12348,14548.0,14154.0,21598.0,14893.0,14575
12349,14447.0,14426.0,21595.0,14895.0,14455
12350,14438.0,14239.0,21612.0,15045.0,14477
12351,14235.0,14010.0,21682.0,15128.0,14744
12352,14379.0,14096.0,21746.0,15410.0,14494
12353,14838.0,13991.0,21724.0,15219.0,14614
12354,14205.0,14330.0,21565.0,14743.0,14477
12355,14331.0,14350.0,21556.0,15044.0,14568
12356,14398.0,14325.0,21913.0,14856.0,14520
12357,14400.0,14296.0,21820.0,14915.0,14635
12358,14274.0,14314.0,21499.0,14998.0,14676
12359,14405.0,14281.0,21475.0,15190.0,14647
12360,14390.0,14111.0,21210.0,15030.0,14836
12361,14302.0,14175.0,21501.0,14935.0,14583
12362,14366.0,14135.0,21298.0,14965.0,14673
12363,14377.0,14435.0,21337.0,15271.0,14459
12364,14474.0,14371.0,21554.0,15025.0,14808
12365,14551.0,14179.0,21330.0,14988.0,15025
12366,14462.0,14369.0,21586.0,15135.0,14473
12367,14411.0,14154.0,21586.0,15096.0,14603
12368,14339.0,14401.0,21487.0,15125.0,14957
12369,14749.0,14372.0,21539.0,15257.0,14832
12370,14645.0,14411.0,21212.0,15096.0,14721
12371,14378.0,14041.0,21551.0,14923.0,14913
12372,14489.0,14197.0,21513.0,14958.0,14798
12373,14446.0,14179.0,21591.0,15210.0,14818
12374,14488.0,14054.0,21696.0,15122.0,14466
12375,14251.0,14265.0,21659.0,14867.0,14820
12376,14171.0,14195.0,21883.0,14847.0,14858
12377,14193.0,14614.0,21965.0,15160.0,14409
12378,14543.0,14455.0,21904.0,14906.0,14554
12379,14525.0,14530.0,21663.0,14920.0,14700
12380,14618.0,14383.0,21692.0,14882.0,14706
12381,14428.0,14372.0,21664.0,15230.0,14704
12382,14497.0,14254.0,21322.0,15133.0,14414
12383,14268.0,14609.0,21547.0,15294.0,14470
12384,14254.0,14430.0,21449.0,14839.0,14732
12385,14022.0,14576.0,21841.0,15186.0,14468
12386,14244.0,14614.0,21739.0,15122.0,14404
12387,14321.0,14364.0,21572.0,15131.0,14548
12388,13969.0,14731.0,21869.0,15064.0,14388
12389,14135.0,14758.0,21515.0,15316.0,14570
12390,14086.0,14512.0,21681.0,14979.0,14309
12391,14295.0,14501.0,21780.0,15092.0,14492
12392,14734.0,14752.0,21624.0,15141.0,14750
12393,14419.0,14669.0,21675.0,15139.0,14322
12394,14470.0,14356.0,21711.0,15331.0,14639
12395,14396.0,14502.0,21380.0,15212.0,14396
12396,14618.0,14359.0,21708.0,15123.0,14622
12397,14041.0,14411.0,21676.0,15200.0,14728
12398,14210.0,14479.0,21649.0,15014.0,14746
12399,14394.0,14519.0,21657.0,15141.0,14510
12400,14247.0,14586.0,21345.0,15192.0,14504
12401,14111.0,14573.0,21412.0,14846.0,14491
12402,14320.0,14581.0,21557.0,15133.0,14402
12403,14006.0,14571.0,21489.0,15046.0,14327
12404,14433.0,14500.0,21273.0,15107.0,14685
12405,14250.0,14805.0,21359.0,14962.0,14351
12406,14022.0,14478.0,21206.0,15122.0,14455
12407,14581.0,14212.0,21844.0,15244.0,14463
12408,14103.0,14217.0,21410.0,15141.0,14481
12409,13922.0,14296.0,21877.0,14848.0,14507
12410,14118.0,14343.0,21675.0,15379.0,14357
12411,14189.0,14177.0,21411.0,15175.0,14535
12412,14258.0,14573.0,21884.0,15032.0,14396
12413,14491.0,14504.0,21742.0,14994.0,14615
12414,14278.0,14162.0,21562.0,14947.0,14539
12415,14248.0,14241.0,21698.0,14851.0,14465
12416,14075.0,14128.0,21920.0,15137.0,14575
12417,14215.0,14053.0,21658.0,15258.0,14200
12418,14181.0,14342.0,21623.0,14993.0,14670
12419,14519.0,14358.0,21638.0,15057.0,14555
12420,14314.0,14617.0,21674.0,15053.0,14681
12421,14149.0,14321.0,21459.0,15112.0,14355
12422,14194.0,14141.0,21796.0,15097.0,14126
12423,14308.0,14238.0,21902.0,15156.0,14389
12424,14406.0,14650.0,21812.0,15050.0,14473
12425,14603.0,13981.0,21970.0,14927.0,14563
12426,14484.0,14302.0,21630.0,14915.0,14624
12427,14400.0,14229.0,21601.0,14950.0,14499
12428,14386.0,14484.0,21724.0,15057.0,14337
12429,14165.0,14292.0,21813.0,15075.0,14380
12430,14299.0,14172.0,21670.0,15153.0,14563
12431,14446.0,14556.0,21826.0,15337.0,14233
12432,14474.0,14241.0,21773.0,15082.0,14504
12433,14223.0,14478.0,21468.0,15097.0,14448
12434,14446.0,14457.0,21705.0,15077.0,14582
12435,14371.0,14510.0,21504.0,15097.0,14683
12436,14307.0,14139.0,21424.0,15111.0,14647
12437,14418.0,14465.0,21655.0,15239.0,14561
12438,14396.0,14636.0,21685.0,14951.0,14438
12439,14317.0,14316.0,21842.0,15530.0,14333
12440,14633.0,14388.0,21534.0,15220.0,14730
12441,14365.0,14198.0,21781.0,15222.0,14553
12442,14674.0,14382.0,21835.0,15103.0,14409
12443,14586.0,14594.0,21560.0,14911.0,14581
12444,14157.0,14404.0,21740.0,14865.0,14779
12445,14543.0,14754.0,21657.0,14958.0,14562
12446,14629.0,14391.0,21385.0,15113.0,14658
12447,14755.0,14512.0,21521.0,14932.0,14422
12448,14726.0,14418.0,21266.0,14999.0,14263
12449,14627.0,14361.0,21574.0,15135.0,14432
12450,14759.0,14356.0,21617.0,14929.0,14354
12451,14687.0,14435.0,21538.0,15064.0,14464
12452,14648.0,14297.0,21469.0,14850.0,14478
12453,14713.0,14567.0,21596.0,14954.0,14513
12454,14548.0,14698.0,21894.0,14992.0,14403
12455,14602.0,14582.0,21677.0,14929.0,14063
12456,14578.0,14591.0,21804.0,14825.0,14425
12457,14452.0,14503.0,21828.0,15011.0,14608
12458,14593.0,14245.0,21799.0,14943.0,14489
12459,14252.0,14235.0,21961.0,15108.0,14398
12460,14372.0,14243.0,21766.0,15306.0,14251
12461,14123.0,14345.0,21471.0,15031.0,14369
12462,14292.0,14414.0,21557.0,14662.0,14712
12463,14423.0,14496.0,21599.0,14938.0,14600
12464,14430.0,14188.0,22119.0,15024.0,14522
12465,14399.0,14361.0,21613.0,15203.0,14445
12466,14428.0,14373.0,21722.0,15050.0,14535
12467,14322.0,14447.0,21811.0,15696.0,14421
12468,14372.0,14522.0,21591.0,15222.0,14834
12469,14162.0,14368.0,21609.0,15392.0,14826
12470,14442.0,14508.0,21547.0,15040.0,15022
12471,14520.0,14569.0,21569.0,14899.0,14927
12472,14546.0,14585.0,22046.0,15173.0,14749
12473,14654.0,14604.0,21855.0,15072.0,14614
12474,14511.0,14351.0,21659.0,15285.0,14801
12475,14372.0,14368.0,21643.0,15319.0,14606
12476,14217.0,14173.0,21830.0,15026.0,14535
12477,14144.0,14551.0,21552.0,15287.0,14430
12478,14112.0,14398.0,21678.0,15208.0,14499
12479,14214.0,14574.0,21801.0,14871.0,14548
12480,14065.0,14198.0,21315.0,15089.0,14857
12481,14360.0,13994.0,21396.0,15036.0,14717
12482,14048.0,14435.0,21406.0,15180.0,14557
12483,14220.0,14333.0,21777.0,15156.0,14604
12484,14136.0,14540.0,21612.0,15256.0,14790
12485,14489.0,14309.0,21701.0,15064.0,14865
12486,14275.0,14423.0,21525.0,14656.0,14783
12487,14300.0,14541.0,21191.0,14898.0,14836
12488,14331.0,14681.0,21468.0,14921.0,14863
12489,14136.0,14652.0,21373.0,15265.0,14880
12490,14418.0,14496.0,22071.0,15126.0,14623
12491,14527.0,14469.0,21809.0,14822.0,14369
12492,14217.0,14141.0,21802.0,14721.0,14479
12493,14563.0,14390.0,21945.0,15069.0,14803
12494,14485.0,14385.0,22193.0,14992.0,14622
12495,14301.0,14311.0,21990.0,15144.0,14833
12496,14115.0,14291.0,21962.0,14960.0,14825
12497,14613.0,14247.0,21954.0,14931.0,14720
12498,14411.0,14079.0,21749.0,15352.0,14480
12499,14289.0,14444.0,21604.0,15101.0,14647
12500,14807.0,14607.0,21599.0,15327.0,14431
12501,14582.0,14577.0,21634.0,14718.0,14512
12502,14459.0,14335.0,21757.0,15044.0,14447
12503,14507.0,14257.0,21531.0,14933.0,14149
12504,14373.0,14333.0,21678.0,14702.0,14386
12505,14505.0,14049.0,21885.0,14851.0,14310
12506,14167.0,14270.0,21912.0,14627.0,14565
12507,14440.0,14465.0,21809.0,14654.0,14639
12508,14693.0,14272.0,22201.0,14913.0,14507
12509,14735.0,14414.0,22081.0,15075.0,14424
12510,14389.0,14484.0,21808.0,14722.0,14701
12511,14357.0,14284.0,21477.0,14736.0,14477
12512,14428.0,14417.0,21201.0,14773.0,14526
12513,14354.0,14468.0,21696.0,14875.0,14484
12514,14861.0,14764.0,21736.0,14787.0,14384
12515,14510.0,13985.0,21474.0,14903.0,14246
12516,14176.0,13992.0,22013.0,14986.0,14287
12517,14334.0,14277.0,22020.0,14888.0,14347
12518,14320.0,14285.0,21971.0,14531.0,14512
12519,14443.0,14542.0,21792.0,14610.0,14729
12520,14419.0,14546.0,21644.0,14641.0,14190
12521,14514.0,14538.0,21802.0,15151.0,14281
12522,14283.0,14517.0,21526.0,15109.0,14297
12523,14250.0,14369.0,21788.0,14622.0,14378
12524,14653.0,14178.0,21525.0,14817.0,14566
12525,14470.0,14185.0,21788.0,14859.0,14512
12526,14349.0,14015.0,21875.0,15007.0,14491
12527,14306.0,14302.0,21632.0,14942.0,14485
12528,14114.0,14158.0,21525.0,14957.0,14684
12529,14456.0,14239.0,21938.0,15152.0,14725
12530,14465.0,14215.0,21717.0,15068.0,14654
12531,14545.0,14396.0,21724.0,15042.0,14707
12532,14653.0,14412.0,21645.0,15031.0,14420
12533,14945.0,14738.0,21567.0,14994.0,14291
12534,14667.0,14406.0,21845.0,15230.0,14509
12535,14830.0,14163.0,22072.0,14958.0,14547
12536,14414.0,14417.0,21668.0,14903.0,14422
12537,14372.0,14079.0,21623.0,15060.0,14332
12538,14328.0,14135.0,21663.0,15262.0,14253
12539,14879.0,14451.0,21679.0,15048.0,14707
12540,14334.0,14645.0,21553.0,14831.0,14460
12541,14297.0,14525.0,21527.0,15095.0,14506
12542,14417.0,14129.0,21374.0,15166.0,14850
12543,14221.0,14323.0,21960.0,15445.0,14447
12544,14625.0,14331.0,21506.0,15316.0,14423
12545,14679.0,13973.0,21870.0,15057.0,14703
12546,14288.0,14117.0,21833.0,15227.0,14288
12547,14050.0,14164.0,21502.0,15272.0,14742
12548,14503.0,14373.0,21439.0,15011.0,14819
12549,14256.0,14262.0,21803.0,15279.0,14803
12550,14219.0,14354.0,21914.0,15053.0,14508
12551,14049.0,14483.0,21908.0,14989.0,14491
12552,14026.0,14373.0,21820.0,14880.0,14975
12553,14253.0,14690.0,21351.0,15298.0,14768
12554,14573.0,14554.0,21411.0,14935.0,14719
12555,14295.0,14307.0,21471.0,15021.0,14779
12556,14529.0,14680.0,21615.0,15220.0,14429
12557,14631.0,14589.0,21478.0,14964.0,14666
12558,14775.0,14253.0,21553.0,15099.0,14538
12559,14666.0,14386.0,21566.0,15123.0,14722
12560,14387.0,14496.0,22021.0,15004.0,14535
12561,14449.0,14419.0,21925.0,15010.0,14562
12562,14169.0,14535.0,21662.0,15336.0,14354
12563,14639.0,14552.0,21672.0,14963.0,14575
12564,14495.0,14579.0,21589.0,14942.0,14423
12565,14280.0,14332.0,21570.0,15014.0,14555
12566,14368.0,14359.0,21661.0,15200.0,14593
12567,14128.0,14578.0,21690.0,15146.0,14262
12568,14173.0,14231.0,21610.0,15010.0,14440
12569,14475.0,14216.0,21658.0,14973.0,14910
12570,14314.0,14424.0,21687.0,15046.0,14599
12571,14211.0,14378.0,22085.0,15034.0,14718
12572,14243.0,14642.0,21861.0,15272.0,14599
12573,14266.0,14271.0,21958.0,15105.0,14474
12574,14225.0,14526.0,21727.0,14983.0,14527
12575,14020.0,14355.0,21775.0,15073.0,14445
12576,14201.0,14524.0,21457.0,15194.0,14466
12577,14300.0,14668.0,21906.0,15042.0,14726
12578,14686.0,14617.0,21853.0,14752.0,14921
12579,14602.0,14485.0,21679.0,15084.0,14568
12580,14572.0,14423.0,22040.0,15329.0,14582
12581,14406.0,14439.0,21876.0,15122.0,14644
12582,14833.0,14392.0,21610.0,15276.0,14675
12583,14384.0,14490.0,21527.0,15006.0,14754
12584,14363.0,14478.0,21331.0,15151.0,14326
12585,14527.0,14487.0,21257.0,15363.0,14379
12586,14559.0,14423.0,21496.0,15309.0,14579
12587,14648.0,14338.0,21614.0,15098.0,14418
12588,14332.0,14247.0,21389.0,15270.0,14836
12589,14452.0,14210.0,21729.0,15089.0,14632
12590,14485.0,14149.0,21550.0,14997.0,14618
12591,14265.0,14233.0,21506.0,15478.0,14415
12592,14329.0,14483.0,21481.0,15110.0,14328
12593,14409.0,14241.0,21319.0,14629.0,14249
12594,14367.0,13848.0,21702.0,14977.0,14557
12595,14324.0,14334.0,21612.0,15189.0,14424
12596,14168.0,14301.0,21729.0,14989.0,14809
12597,14490.0,13994.0,21980.0,14731.0,14734
12598,14334.0,14344.0,22233.0,14746.0,14446
12599,14023.0,14216.0,21929.0,14996.0,14517
12600,14637.0,14417.0,21620.0,14890.0,14847
12601,14340.0,14380.0,21872.0,14915.0,14766
12602,14283.0,14483.0,21855.0,15077.0,14646
12603,14617.0,14388.0,21952.0,15329.0,14476
12604,14381.0,14188.0,21716.0,15248.0,14486
12605,14358.0,14333.0,21735.0,14912.0,14543
12606,13997.0,14353.0,21899.0,14978.0,14700
12607,14217.0,14165.0,21916.0,15149.0,14299
12608,14319.0,14211.0,21644.0,15047.0,14475
12609,14444.0,14352.0,21669.0,14936.0,14549
12610,14497.0,14179.0,21822.0,15000.0,14450
12611,14430.0,14546.0,21702.0,14904.0,14556
12612,14369.0,14375.0,21518.0,14736.0,14723
12613,14551.0,14296.0,21640.0,14906.0,14472
12614,14501.0,14494.0,21785.0,14940.0,14545
12615,14467.0,14009.0,21716.0,14686.0,14734
12616,14555.0,14046.0,21811.0,14937.0,14612
12617,14334.0,13958.0,21881.0,15126.0,14952
12618,14321.0,14319.0,21892.0,14954.0,14655
12619,14187.0,14326.0,21964.0,14789.0,14829
12620,14099.0,14334.0,21608.0,14781.0,14802
12621,14097.0,14372.0,21470.0,14743.0,14821
12622,14009.0,14287.0,21436.0,14923.0,14660
12623,14527.0,14298.0,21463.0,14830.0,14579
12624,14405.0,14350.0,21584.0,14824.0,14572
12625,14207.0,14367.0,21931.0,15033.0,14316
12626,14630.0,14300.0,21870.0,15259.0,14520
12627,14399.0,14360.0,21386.0,15026.0,14953
12628,14514.0,14570.0,21557.0,14849.0,14742
12629,14352.0,14387.0,21376.0,15331.0,14864
12630,14534.0,14590.0,21592.0,15013.0,14763
12631,14256.0,14586.0,21543.0,15261.0,14742
12632,14345.0,14230.0,21665.0,15261.0,14658
12633,14488.0,14603.0,21719.0,15294.0,14591
12634,14557.0,14290.0,21656.0,15284.0,14852
12635,14389.0,14332.0,21438.0,15371.0,14533
12636,14621.0,14328.0,21423.0,15210.0,14506
12637,14441.0,14259.0,21455.0,15276.0,14513
12638,14630.0,14371.0,21599.0,15383.0,14655
12639,15017.0,14431.0,21916.0,15154.0,14577
12640,14830.0,14607.0,21828.0,14796.0,14629
12641,14504.0,14309.0,21753.0,15173.0,14741
12642,14538.0,14232.0,21741.0,14769.0,14652
12643,14560.0,14125.0,21741.0,15060.0,14669
12644,14357.0,14592.0,21523.0,15171.0,14689
12645,14241.0,14573.0,21498.0,14917.0,14920
12646,14379.0,14552.0,21797.0,14969.0,14723
12647,14519.0,14613.0,22047.0,14952.0,14495
12648,14472.0,14124.0,21756.0,15051.0,14581
12649,14567.0,14403.0,21640.0,14967.0,14762
12650,14480.0,14102.0,21800.0,15127.0,14567
12651,14705.0,14373.0,21528.0,15090.0,14703
12652,14104.0,14190.0,21814.0,15266.0,14819
12653,14230.0,14334.0,21553.0,15302.0,14783
12654,14003.0,14228.0,21687.0,14990.0,14534
12655,14222.0,14652.0,21809.0,14898.0,14145
12656,14452.0,14230.0,21556.0,15345.0,14420
12657,14433.0,14291.0,21655.0,15164.0,14595
12658,14295.0,14379.0,21790.0,15003.0,14608
12659,14517.0,14140.0,21541.0,15258.0,14450
12660,14269.0,14121.0,21901.0,15028.0,14560
12661,14178.0,14340.0,21921.0,14616.0,14671
12662,14381.0,14529.0,21826.0,15039.0,14419
12663,14302.0,14502.0,22131.0,14993.0,14532
12664,14075.0,14156.0,22004.0,15060.0,14797
12665,14480.0,14378.0,21959.0,14899.0,14835
12666,14304.0,14373.0,21900.0,14914.0,14543
12667,14066.0,14266.0,21795.0,14732.0,14496
12668,14292.0,14319.0,21808.0,15050.0,14455
12669,14315.0,14357.0,22173.0,15174.0,14504
12670,14473.0,14249.0,21720.0,14911.0,14236
12671,14244.0,14369.0,21626.0,15115.0,14404
12672,14118.0,14178.0,21841.0,14944.0,14604
12673,14327.0,14139.0,21908.0,15062.0,14461
12674,14281.0,14153.0,21729.0,15207.0,14447
12675,14007.0,14316.0,21725.0,15394.0,14733
12676,14071.0,14430.0,21566.0,15288.0,14671
12677,14214.0,14397.0,21618.0,15054.0,14190
12678,14243.0,14451.0,21571.0,15180.0,14366
12679,14477.0,14453.0,21645.0,15017.0,14604
12680,14474.0,14272.0,21775.0,14707.0,14565
12681,14462.0,14068.0,21730.0,14940.0,14425
12682,14439.0,14107.0,21610.0,14726.0,14363
12683,14271.0,14299.0,21490.0,15095.0,14623
12684,14397.0,14157.0,21483.0,14879.0,14346
12685,14232.0,14313.0,21623.0,14617.0,14545
12686,14022.0,14335.0,21680.0,14803.0,14538
12687,14359.0,14614.0,21822.0,14865.0,14571
12688,14393.0,14428.0,21844.0,15079.0,14323
12689,14541.0,14405.0,21970.0,15112.0,14162
12690,14472.0,14309.0,21992.0,15074.0,14692
12691,14409.0,14593.0,21824.0,14977.0,15127
12692,14257.0,14553.0,21902.0,15197.0,14846
12693,14121.0,14400.0,21924.0,15173.0,14358
12694,14204.0,14603.0,21701.0,15006.0,14753
12695,13995.0,14462.0,21816.0,14981.0,14688
12696,14426.0,14430.0,21835.0,15122.0,14520
12697,14375.0,14345.0,21782.0,15030.0,14395
12698,14125.0,14558.0,21758.0,14961.0,14281
12699,14218.0,14627.0,21635.0,15099.0,14368
12700,14153.0,14566.0,21915.0,14805.0,14253
12701,14238.0,14529.0,21901.0,15294.0,14032
12702,14301.0,14556.0,21694.0,15077.0,14418
12703,14226.0,14258.0,21605.0,15143.0,14174
12704,14512.0,14342.0,21521.0,14647.0,14423
12705,14423.0,14473.0,21208.0,14764.0,14633
12706,14170.0,14434.0,21269.0,15060.0,14876
12707,14411.0,14438.0,21406.0,15014.0,15020
12708,14403.0,14167.0,21496.0,15040.0,14945
12709,14621.0,14305.0,21266.0,14970.0,14518
12710,14463.0,13900.0,21472.0,15084.0,14521
12711,14219.0,14326.0,21887.0,14958.0,14831
12712,14185.0,14242.0,21630.0,15057.0,14650
12713,14419.0,14354.0,21656.0,15003.0,14697
12714,14251.0,14554.0,21486.0,15269.0,14704
12715,14121.0,14581.0,21724.0,14986.0,14580
12716,14223.0,14770.0,21815.0,15415.0,14343
12717,14331.0,14241.0,21621.0,15213.0,14885
12718,14020.0,14173.0,21966.0,14982.0,14277
12719,14456.0,14386.0,22022.0,15402.0,14620
12720,14655.0,14201.0,21445.0,15427.0,14466
12721,14546.0,14378.0,21624.0,15327.0,14521
12722,14466.0,14367.0,21538.0,15172.0,14772
12723,14168.0,14370.0,21564.0,15192.0,14712
12724,14444.0,14495.0,21270.0,15340.0,14645
12725,14503.0,14483.0,21245.0,15167.0,14733
12726,14273.0,14269.0,21682.0,15418.0,14714
12727,14245.0,14493.0,21436.0,15275.0,14427
12728,14459.0,14233.0,21328.0,15373.0,14673
12729,14337.0,14446.0,21841.0,15360.0,14610
12730,14432.0,14532.0,21580.0,15395.0,15091
12731,14432.0,14625.0,21442.0,15176.0,14675
12732,14265.0,14261.0,21541.0,15327.0,14583
12733,14345.0,14195.0,21496.0,15235.0,14561
12734,14546.0,14203.0,21622.0,15013.0,14505
12735,14079.0,14537.0,21777.0,15007.0,14765
12736,14173.0,14293.0,21584.0,15021.0,14340
12737,14106.0,14104.0,21791.0,15138.0,14489
12738,14357.0,14189.0,21549.0,15163.0,14633
12739,14391.0,14098.0,21566.0,14797.0,14570
12740,14336.0,14388.0,21870.0,14999.0,14814
12741,14429.0,13999.0,21822.0,15249.0,14713
12742,14343.0,14048.0,21619.0,15123.0,14596
12743,14514.0,14330.0,21332.0,15002.0,14640
12744,14446.0,14468.0,21831.0,14895.0,14252
12745,14559.0,14403.0,21691.0,15085.0,15108
12746,14159.0,14267.0,21526.0,14974.0,14572
12747,14418.0,14241.0,21520.0,15144.0,14455
12748,14386.0,14170.0,21404.0,14933.0,14738
12749,14507.0,14404.0,21419.0,14816.0,14664
12750,14420.0,14696.0,21710.0,14927.0,14476
12751,14484.0,14725.0,21624.0,14882.0,14455
12752,14356.0,14389.0,21412.0,14952.0,14525
12753,14231.0,14752.0,21808.0,14847.0,14763
12754,14293.0,14403.0,21511.0,15070.0,14606
12755,14486.0,14253.0,21297.0,14902.0,14489
12756,14380.0,14403.0,21696.0,14939.0,14651
12757,14264.0,14372.0,21113.0,14977.0,14640
12758,14409.0,14584.0,21540.0,14841.0,14467
12759,14272.0,14254.0,21221.0,15251.0,14546
12760,14034.0,14297.0,21209.0,15213.0,14348
12761,14263.0,14221.0,20898.0,14877.0,14501
12762,14273.0,14292.0,21711.0,15079.0,14677
12763,14387.0,14539.0,21593.0,15030.0,14823
12764,14360.0,14340.0,21682.0,14873.0,14759
12765,14275.0,14079.0,21813.0,15135.0,14716
12766,14583.0,14032.0,21544.0,14962.0,14363
12767,14567.0,14122.0,21745.0,15015.0,14588
12768,14282.0,14234.0,21653.0,15328.0,14744
12769,14561.0,14191.0,21639.0,15345.0,14528
12770,14136.0,14071.0,21556.0,15175.0,14647
12771,14459.0,14326.0,21357.0,15275.0,14880
12772,14491.0,14412.0,21365.0,15294.0,14475
12773,14218.0,14248.0,21476.0,15211.0,14591
12774,14333.0,13977.0,21674.0,14798.0,14569
12775,14293.0,14514.0,21570.0,15085.0,14407
12776,14410.0,14398.0,21614.0,15154.0,14293
12777,14657.0,14261.0,21202.0,15438.0,14605
12778,14628.0,14248.0,21548.0,15210.0,14561
12779,14448.0,14558.0,21262.0,14722.0,14370
12780,14450.0,14461.0,21713.0,14845.0,14248
12781,14291.0,14539.0,21715.0,14991.0,14468
12782,14382.0,14702.0,21820.0,15322.0,14539
