,name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz),fit_with,correlator,artifact,correction,correlator-fit_with
2394,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48846_T584s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0607392960057879,,0.4441352498835825,,2.251566387180756,258.5701129776663,1,,17.506559484682995,,5,,1.0,,4.391758677586067,132.5703300992708,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2395,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48848_T610s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0158768919937527,,0.1419171832473709,,7.046363076815966,78.98557288950497,1,,2.4437501582831094,,5,,1.0,,2.0055341794701635,277.5264917879828,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2396,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48851_T607s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0210608092352436,,0.1811484019494,,5.5203357536619535,99.8521306514938,1,,3.937522348906095,,5,,1.0,,3.1624814666468555,174.3076966618758,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2397,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48861_T728s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0151270739463292,,0.1897150772692701,,5.271062344616188,90.94602217156108,1,,3.468487011169379,,5,,1.0,,13.21044782913605,36.289922867141335,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2398,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48866_T787s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0117517912768207,,0.1073701173436546,,9.313578346937494,53.77669434664739,1,,1.256910195076228,,5,,1.0,,3.8125954792865855,131.37467906019282,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2399,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48869_T823s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0218031986564117,,0.3226087254809612,,3.0997301716162515,167.78651359596617,1,,8.344179990837146,,5,,1.0,,9.72720758901272,53.47052840939971,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2400,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48869_T825s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0490609023620804,,0.1756380867329067,,5.693525923683638,85.65700458511846,1,,4.399620785313068,,5,,1.0,,12.39908359867203,39.33474339180007,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2401,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48870_T834s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0210710386511011,,0.2378724959507771,,4.203932850676985,136.99830447489708,1,,4.80958144982177,,5,,1.0,,2.5548687678299915,225.43642533396996,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2402,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48877_T922s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0348374374736108,,0.1780662148938328,,5.615888452485065,89.98758582429001,1,,2.372020592301961,,5,,1.0,,5.693445125628034,88.76620610790911,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2403,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48878_T934s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0142952153795448,,0.1895959578614499,,5.274374049317891,100.4792394439946,1,,3.739842519952948,,5,,1.0,,7.096885926984294,74.6794584768937,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2404,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48882_T982s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0665998846658661,,0.302880755040109,,3.301629381726729,155.4930286791796,1,,10.090256618771107,,5,,1.0,,6.997162917643697,73.37345703644294,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2405,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48887_T1042s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0335964803380883,,0.238442783814354,,4.193878229414469,127.0236185922428,1,,3.5902902986337195,,5,,1.0,,4.436352080849116,120.08700549406124,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2406,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48895_T1139s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0494968720999086,,0.2417451954067896,,4.136586865014128,119.66827280924215,1,,7.454510208798055,,5,,1.0,,6.450681444835977,76.74273939446576,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2407,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488100_T1197s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0164844097627328,,0.1293640644971994,,7.730121992430505,63.19768443531735,1,,1.7770560995094742,,5,,1.0,,5.799231987638304,84.24395655369942,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2408,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488110_T1318s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0276307138650224,,0.2167172109642215,,4.6143081832346615,108.61577830688644,1,,3.2905121397803803,,5,,1.0,,6.000794673350526,83.5242284678153,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2409,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488116_T1391s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0433522653257958,,0.1881386267262076,,5.315229612339359,98.28920102640944,1,,1.5521866049633586,,5,,1.0,,4.659817834834249,112.1193625224374,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2410,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488117_T1403s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0290738058695743,,0.2132091344891308,,4.690230568198189,120.25769444048716,1,,3.1708456978383466,,5,,1.0,,2.862220651330313,197.07234268465612,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2411,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488128_T1536s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0039176595376709,,0.1108706469627706,,9.019519840411778,55.62213763772727,1,,1.66047132556196,,5,,1.0,,3.794522434351519,132.21955548064403,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2412,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488129_T1548s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0458488801387117,,0.2599758174380479,,3.846511609635767,130.4160521670697,1,,6.218051282845284,,5,,1.0,,10.747290275815974,46.67892459436539,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2413,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488132_T1585s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0220383719275836,,0.1490222349611399,,6.710408015694885,78.12247664393398,1,,2.511112286253204,,5,,1.0,,5.412701662885374,96.85734585326536,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2414,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488136_T1633s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.005425103729581,,0.2669821627277503,,3.745568579499934,136.3746757023393,1,,6.591639843677514,,5,,1.0,,6.218235880618874,82.14970680544555,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2415,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488146_T1755s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0243528886228744,,0.2184894869952829,,4.576879252874943,114.38516987650196,1,,2.8312460130278043,,5,,1.0,,5.5760714707765695,93.892860184525,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2416,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488155_T1864s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0158460873107874,,0.1399910347510804,,7.143314582809613,72.16151311550335,1,,2.5367928055269684,,5,,1.0,,6.506334171374267,79.2302025380748,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2417,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488160_T1924s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0174459906831961,,0.2045960272501447,,4.88768043759409,106.52983151363816,1,,6.0482337856214645,,5,,1.0,,4.8715159450272205,106.88866161882774,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2418,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488177_T2129s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0520642388130575,,0.2715697954250938,,3.682294632341861,140.6124942969602,1,,3.5124031426773734,,5,,1.0,,5.26866363681274,98.2796713891291,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2419,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488194_T2334s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0108525105820913,,0.2632652602019963,,3.798450274953585,149.54812603282548,1,,7.750497933184695,,5,,1.0,,4.174653669185177,136.07824284546837,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2420,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488196_T2359s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.039635240498216,,0.2421344372531439,,4.129937118174278,134.06179098229035,1,,6.369151913036208,,5,,1.0,,3.4650285518811947,159.79506495192456,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2421,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488198_T2383s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0279915637322059,,0.1612482275278823,,6.201618556254111,82.86931427681489,1,,5.252464489856303,,5,,1.0,,5.092184410291205,100.9290985839283,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2422,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488205_T2468s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0408373885748767,,0.1820691773783763,,5.492417851275283,86.00564022353484,1,,2.5364766151045988,,5,,1.0,,11.709613435864714,40.34313715621185,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2423,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488210_T2528s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0095633363051225,,0.1464044697755499,,6.830392552447901,75.48936908759227,1,,3.070445523671633,,5,,1.0,,3.695213225832786,139.54480579040936,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2424,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488215_T2589s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0116919688425073,,0.1618059981699358,,6.180240604861606,87.45594776595455,1,,2.2916058282763583,,5,,1.0,,2.7026666802369816,199.99722517727795,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2425,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488218_T2625s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0589720235516598,,0.2394846923857916,,4.175632229508332,126.949431491834,1,,10.40144253501207,,5,,1.0,,6.208494857127275,85.38634024732428,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2426,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488227_T2733s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.024766321081463,,0.2403657255134353,,4.160326926245167,132.20894077776876,1,,4.269264346853033,,5,,1.0,,4.653439965052525,118.20501330071872,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2427,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488234_T2818s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0278010860426204,,0.3490720042934954,,2.864738471433568,189.07319586216607,1,,9.023378173398443,,5,,1.0,,5.846202750620973,92.65370628843073,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2428,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488241_T2902s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0160095561482912,,0.1558770054256449,,6.415314415807217,78.93142130256082,1,,2.876622480675649,,5,,1.0,,4.557020142852809,111.12419991466992,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2429,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488251_T3022s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0302517843650628,,0.201217606180847,,4.96974404466991,109.2969509629016,1,,3.6837634283806087,,5,,1.0,,5.772517988553354,94.1019228257361,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2430,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488268_T3227s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0660577000370706,,0.1772295644286564,,5.642399467739756,85.0932577188045,1,,3.004140568711142,,5,,1.0,,11.195948366699888,42.88642227078699,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2431,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488270_T3251s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0392716983288457,,0.2334872445860271,,4.2828892078151855,133.91689410074162,1,,4.065986543488151,,5,,1.0,,4.584523868199441,125.11220956631291,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2432,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF488291_T3505s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0177577544653335,,0.2569174470518793,,3.892300859575606,147.6218710279368,1,,4.416222379484064,,5,,1.0,,3.3263646987022497,172.7463852923947,alpha=1,tttr2xfcs,dirty,delete,tttr2xfcs - alpha=1
2433,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF4884_T39s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0229178940508678,,0.3032244086602285,,3.297887542821555,0.104452481109594,1,,14.238729025691969,,5,,1.0,,5.813252794054529,59.256420751680565,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2434,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF4887_T75s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0206475259032214,,0.1669839930752424,,5.988597958304921,0.0669118635929163,1,,3.2774523688983583,,5,,1.0,,27.34416259027884,14.6542527489642,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2435,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF4889_T106s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0275221515472313,,0.1904488692336192,,5.250753149777554,0.0786648149284793,1,,5.428835668406469,,5,,1.0,,16.31222002726631,25.321479524844968,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2436,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48814_T159s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0151928099681108,,0.2090575372296866,,4.783372143628207,0.0807696461903902,1,,5.79005685376437,,5,,1.0,,13.65592321862468,28.29184733831256,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2437,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48823_T268s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0163065171928653,,0.2316214941153229,,4.317388607734764,0.0880924633370294,1,,2.6669307174994903,,5,,1.0,,11.20549543237107,33.941329855684344,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2438,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48823_T287s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0172426309655021,,0.1832835299276543,,5.456027611399233,0.0762210094203192,1,,2.959535592161067,,5,,1.0,,23.513193754573223,17.68640862276306,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2439,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48825_T292s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.013802824554589,,0.2833245387655922,,3.529521319815321,0.1043741003693009,1,,7.389444576010209,,5,,1.0,,7.20376155642863,51.1386486127542,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2440,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48829_T341s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0505425245118689,,0.3223121166435348,,3.1025827090017923,0.1124158878288572,1,,11.559435185842585,,5,,1.0,,4.820911309033172,72.34723579939681,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2441,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48829_T342s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0162993501710192,,0.170410437269943,,5.868185165301374,0.0657954442555722,1,,3.517048183819984,,5,,1.0,,25.86671641809323,14.92651262722873,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2442,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48832_T378s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0078392925460314,,0.1300978330862356,,7.686523105555091,0.0554613794563498,1,,1.3346261016776255,,5,,1.0,,-81.84327740108101,-5.208799177267815,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2443,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48840_T474s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0113669612600013,,0.1368249552479852,,7.308608273889605,0.0575545349705102,1,,1.9260342673065172,,5,,1.0,,-396.5062194219387,-1.0608750908005984,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2444,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48842_T497s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0321391821503171,,0.2176167258855549,,4.595235021254304,0.0772334241814212,1,,8.729109207376016,,5,,1.0,,9.884275861790917,35.90609557189775,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2445,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48843_T546s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0092632226232815,,0.2470236664089999,,4.048195116431835,0.090797163905088,1,,8.404413971587573,,5,,1.0,,9.827804109259723,37.40048642133922,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
2446,2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48844_T521s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.0801058034016632,,0.4141536442651923,,2.414562841223429,0.127055882209324,1,,16.669788383462972,,5,,1.0,,3.091984241594949,99.21927258921824,alpha=1,multipletau,dirty,delete,multipletau - alpha=1
