,DiO LUV 10uM in 20 nM AF48889_T1067s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF4885_T51s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF48899_T1187s_1_CH2_BIN1.0_PREPRO
10669,0.028557979,0.035948325,0.05256028
10670,0.028557979,0.035948325,0.05256028
10671,0.028557979,0.035948325,0.05256028
10672,0.028557979,0.035948325,0.05256028
10673,0.028557979,0.035948325,0.05256028
10674,0.028557979,0.035948325,0.05256028
10675,0.028557979,0.035948325,0.05256028
10676,0.028557979,0.035948325,0.05256028
10677,0.028557979,0.035948325,0.05256028
10678,0.028557979,0.035948325,0.05256028
10679,0.028557979,0.035948325,0.05256028
10680,0.028557979,0.035948325,0.05256028
10681,0.028557979,0.035948325,0.05256028
10682,0.028557979,0.035948325,0.05256028
10683,0.028557979,0.035948325,0.05256028
10684,0.028557979,0.035948325,0.05256028
10685,0.028557979,0.035948325,0.05256028
10686,0.028557979,0.035948325,0.05256028
10687,0.028557979,0.035948325,0.05256028
10688,0.028557979,0.035948325,0.05256028
10689,0.028557979,0.035948325,0.05256028
10690,0.028557979,0.035948325,0.05256028
10691,0.028557979,0.035948325,0.05256028
10692,0.028557979,0.035948325,0.05256028
10693,0.028557979,0.035948325,0.05256028
10694,0.028557979,0.035948325,0.05256028
10695,0.028557979,0.035948325,0.05256028
10696,0.028557979,0.035948325,0.05256028
10697,0.028557979,0.035948325,0.05256028
10698,0.028557979,0.035948325,0.05256028
10699,0.028557979,0.035948325,0.05256028
10700,0.028557979,0.035948325,0.05256028
10701,0.028557979,0.035948325,0.05256028
10702,0.028557979,0.035948325,0.05256028
10703,0.028557979,0.035948325,0.05256028
10704,0.028557979,0.035948325,0.05256028
10705,0.028557979,0.035948325,0.05256028
10706,0.028557979,0.035948325,0.05256028
10707,0.028557979,0.035948325,0.05256028
10708,0.028557979,0.035948325,0.05256028
10709,0.028557979,0.035948325,0.05256028
10710,0.028557979,0.035948325,0.05256028
10711,0.028557979,0.035948325,0.05256028
10712,0.028557979,0.035948325,0.05256028
10713,0.028557979,0.035948325,0.05256028
10714,0.028557979,0.035948325,0.05256028
10715,0.028557979,0.035948325,0.05256028
10716,0.028557979,0.035948325,0.05256028
10717,0.028557979,0.035948325,0.05256028
10718,0.028557979,0.035948325,0.05256028
10719,0.028557979,0.035948325,0.05256028
10720,0.028557979,0.035948325,0.05256028
10721,0.028557979,0.035948325,0.05256028
10722,0.028557979,0.035948325,0.05256028
10723,0.028557979,0.035948325,0.05256028
10724,0.028557979,0.035948325,0.05256028
10725,0.028557979,0.035948325,0.05256028
10726,0.028557979,0.035948325,0.05256028
10727,0.028557979,0.035948325,0.05256028
10728,0.028557979,0.035948325,0.05256028
10729,0.028557979,0.035948325,0.05256028
10730,0.028557979,0.035948325,0.05256028
10731,0.028557979,0.035948325,0.05256028
10732,0.028557979,0.035948325,0.05256028
10733,0.028557979,0.035948325,0.05256028
10734,0.028557979,0.035948325,0.05256028
10735,0.028557979,0.035948325,0.05256028
10736,0.028557979,0.035948325,0.05256028
10737,0.028557979,0.035948325,0.05256028
10738,0.028557979,0.035948325,0.05256028
10739,0.028557979,0.035948325,0.05256028
10740,0.028557979,0.035948325,0.05256028
10741,0.028557979,0.035948325,0.05256028
10742,0.028557979,0.035948325,0.05256028
10743,0.028557979,0.035948325,0.05256028
10744,0.028557979,0.035948325,0.05256028
10745,0.028557979,0.035948325,0.05256028
10746,0.028557979,0.035948325,0.05256028
10747,0.028557979,0.035948325,0.05256028
10748,0.028557979,0.035948325,0.05256028
10749,0.028557979,0.035948325,0.05256028
10750,0.028557979,0.035948325,0.05256028
10751,0.028557979,0.035948325,0.05256028
10752,0.028557979,0.035948325,0.05256028
10753,0.028557979,0.035948325,0.05256028
10754,0.028557979,0.035948325,0.05256028
10755,0.028557979,0.035948325,0.05256028
10756,0.028557979,0.035948325,0.05256028
10757,0.028557979,0.035948325,0.05256028
10758,0.028557979,0.035948325,0.05256028
10759,0.028557979,0.035948325,0.05256028
10760,0.028557979,0.035948325,0.05256028
10761,0.028557979,0.035948325,0.05256028
10762,0.028557979,0.035948325,0.05256028
10763,0.028557979,0.035948325,0.05256028
10764,0.028557979,0.035948325,0.05256028
10765,0.028557979,0.035948325,0.05256028
10766,0.028557979,0.035948325,0.05256028
10767,0.028557979,0.035948325,0.05256028
10768,0.028557979,0.035948325,0.05256028
10769,0.028557979,0.035948325,0.05256028
10770,0.028557979,0.035948325,0.05256028
10771,0.028557979,0.035948325,0.05256028
10772,0.028557979,0.035948325,0.05256028
10773,0.028557979,0.035948325,0.05256028
10774,0.028557979,0.035948325,0.05256028
10775,0.028557979,0.035948325,0.05256028
10776,0.028557979,0.035948325,0.05256028
10777,0.028557979,0.035948325,0.05256028
10778,0.028557979,0.035948325,0.05256028
10779,0.028557979,0.035948325,0.05256028
10780,0.028557979,0.035948325,0.05256028
10781,0.028557979,0.035948325,0.05256028
10782,0.028557979,0.035948325,0.05256028
10783,0.028557979,0.035948325,0.05256028
10784,0.028557979,0.035948325,0.05256028
10785,0.028557979,0.035948325,0.05256028
10786,0.028557979,0.035948325,0.05256028
10787,0.028557979,0.035948325,0.05256028
10788,0.028557979,0.035948325,0.05256028
10789,0.028557979,0.035948325,0.05256028
10790,0.028557979,0.035948325,0.05256028
10791,0.028557979,0.035948325,0.05256028
10792,0.028557979,0.035948325,0.05256028
10793,0.028557979,0.035948325,0.05256028
10794,0.028557979,0.035948325,0.05256028
10795,0.028557979,0.035948325,0.05256028
10796,0.028557979,0.035948325,0.05256028
10797,0.028557979,0.035948325,0.05256028
10798,0.028557979,0.035948325,0.05256028
10799,0.028557979,0.035948325,0.05256028
10800,0.028557979,0.035948325,0.05256028
10801,0.028557979,0.035948325,0.05256028
10802,0.028557979,0.035948325,0.05256028
10803,0.028557979,0.035948325,0.05256028
10804,0.028557979,0.035948325,0.05256028
10805,0.028557979,0.035948325,0.05256028
10806,0.028557979,0.035948325,0.05256028
10807,0.028557979,0.035948325,0.05256028
10808,0.028557979,0.035948325,0.05256028
10809,0.028557979,0.035948325,0.05256028
10810,0.028557979,0.035948325,0.05256028
10811,0.028557979,0.035948325,0.05256028
10812,0.028557979,0.035948325,0.05256028
10813,0.028557979,0.035948325,0.05256028
10814,0.028557979,0.035948325,0.05256028
10815,0.028557979,0.035948325,0.05256028
10816,0.028557979,0.035948325,0.05256028
10817,0.028557979,0.035948325,0.05256028
10818,0.028557979,0.035948325,0.05256028
10819,0.028557979,0.035948325,0.05256028
10820,0.028557979,0.035948325,0.05256028
10821,0.028557979,0.035948325,0.05256028
10822,0.028557979,0.035948325,0.05256028
10823,0.028557979,0.035948325,0.05256028
10824,0.028557979,0.035948325,0.05256028
10825,0.028557979,0.035948325,0.05256028
10826,0.028557979,0.035948325,0.05256028
10827,0.028557979,0.035948325,0.05256028
10828,0.028557979,0.035948325,0.05256028
10829,0.028557979,0.035948325,0.05256028
10830,0.028557979,0.035948325,0.05256028
10831,0.028557979,0.035948325,0.05256028
10832,0.028557979,0.035948325,0.05256028
10833,0.028557979,0.035948325,0.05256028
10834,0.028557979,0.035948325,0.05256028
10835,0.028557979,0.035948325,0.05256028
10836,0.028557979,0.035948325,0.05256028
10837,0.028557979,0.035948325,0.05256028
10838,0.028557979,0.035948325,0.05256028
10839,0.028557979,0.035948325,0.05256028
10840,0.028557979,0.035948325,0.05256028
10841,0.028557979,0.035948325,0.05256028
10842,0.028557979,0.035948325,0.05256028
10843,0.028557979,0.035948325,0.05256028
10844,0.028557979,0.035948325,0.05256028
10845,0.028557979,0.035948325,0.05256028
10846,0.028557979,0.035948325,0.05256028
10847,0.028557979,0.035948325,0.05256028
10848,0.028557979,0.035948325,0.05256028
10849,0.028557979,0.035948325,0.05256028
10850,0.028557979,0.035948325,0.05256028
10851,0.028557979,0.035948325,0.05256028
10852,0.028557979,0.035948325,0.05256028
10853,0.028557979,0.035948325,0.05256028
10854,0.028557979,0.035948325,0.05256028
10855,0.028557979,0.035948325,0.05256028
10856,0.028557979,0.035948325,0.05256028
10857,0.028557979,0.035948325,0.05256028
10858,0.028557979,0.035948325,0.05256028
10859,0.028557979,0.035948325,0.05256028
10860,0.028557979,0.035948325,0.05256028
10861,0.028557979,0.035948325,0.05256028
10862,0.028557979,0.035948325,0.05256028
10863,0.028557979,0.035948325,0.05256028
10864,0.028557979,0.035948325,0.05256028
10865,0.028557979,0.035948325,0.05256028
10866,0.028557979,0.035948325,0.05256028
10867,0.028557979,0.035948325,0.05256028
10868,0.028557979,0.035948325,0.05256028
10869,0.028557979,0.035948325,0.05256028
10870,0.028557979,0.035948325,0.05256028
10871,0.028557979,0.035948325,0.05256028
10872,0.028557979,0.035948325,0.05256028
10873,0.028557979,0.035948325,0.05256028
10874,0.028557979,0.035948325,0.05256028
10875,0.028557979,0.035948325,0.05256028
10876,0.028557979,0.035948325,0.05256028
10877,0.028557979,0.035948325,0.05256028
10878,0.028557979,0.035948325,0.05256028
10879,0.028557979,0.035948325,0.05256028
10880,0.028557979,0.035948325,0.05256028
10881,0.028557979,0.035948325,0.05256028
10882,0.028557979,0.035948325,0.05256028
10883,0.028557979,0.035948325,0.05256028
10884,0.028557979,0.035948325,0.05256028
10885,0.028557979,0.035948325,0.05256028
10886,0.028557979,0.035948325,0.05256028
10887,0.028557979,0.035948325,0.05256028
10888,0.028557979,0.035948325,0.05256028
10889,0.028557979,0.035948325,0.05256028
10890,0.028557979,0.035948325,0.05256028
10891,0.028557979,0.035948325,0.05256028
10892,0.028557979,0.035948325,0.05256028
10893,0.028557979,0.035948325,0.05256028
10894,0.028557979,0.035948325,0.05256028
10895,0.028557979,0.035948325,0.05256028
10896,0.028557979,0.035948325,0.05256028
10897,0.028557979,0.035948325,0.05256028
10898,0.028557979,0.035948325,0.05256028
10899,0.028557979,0.035948325,0.05256028
10900,0.028557979,0.035948325,0.05256028
10901,0.028557979,0.035948325,0.05256028
10902,0.028557979,0.035948325,0.05256028
10903,0.028557979,0.035948325,0.05256028
10904,0.028557979,0.035948325,0.05256028
10905,0.028557979,0.035948325,0.05256028
10906,0.028557979,0.035948325,0.05256028
10907,0.028557979,0.035948325,0.05256028
10908,0.028557979,0.035948325,0.05256028
10909,0.028557979,0.035948325,0.05256028
10910,0.028557979,0.035948325,0.05256028
10911,0.028557979,0.035948325,0.05256028
10912,0.028557979,0.035948325,0.05256028
10913,0.028557979,0.035948325,0.05256028
10914,0.028557979,0.035948325,0.05256028
10915,0.028557979,0.035948325,0.05256028
10916,0.028557979,0.035948325,0.05256028
10917,0.028557979,0.035948325,0.05256028
10918,0.028557979,0.035948325,0.05256028
10919,0.028557979,0.035948325,0.05256028
10920,0.028557979,0.035948325,0.05256028
10921,0.028557979,0.035948325,0.05256028
10922,0.028557979,0.035948325,0.05256028
10923,0.028557979,0.035948325,0.05256028
10924,0.028557979,0.035948325,0.05256028
10925,0.028557979,0.035948325,0.05256028
10926,0.028557979,0.035948325,0.05256028
10927,0.028557979,0.035948325,0.05256028
10928,0.028557979,0.035948325,0.05256028
10929,0.028557979,0.035948325,0.05256028
10930,0.028557979,0.035948325,0.05256028
10931,0.028557979,0.035948325,0.05256028
10932,0.028557979,0.035948325,0.05256028
10933,0.028557979,0.035948325,0.05256028
10934,0.028557979,0.035948325,0.05256028
10935,0.028557979,0.035948325,0.05256028
10936,0.028557979,0.035948325,0.05256028
10937,0.028557979,0.035948325,0.05256028
10938,0.028557979,0.035948325,0.05256028
10939,0.028557979,0.035948325,0.05256028
10940,0.028557979,0.035948325,0.05256028
10941,0.028557979,0.035948325,0.05256028
10942,0.028557979,0.035948325,0.05256028
10943,0.028557979,0.035948325,0.05256028
10944,0.028557979,0.035948325,0.05256028
10945,0.028557979,0.035948325,0.05256028
10946,0.028557979,0.035948325,0.05256028
10947,0.028557979,0.035948325,0.05256028
10948,0.028557979,0.035948325,0.05256028
10949,0.028557979,0.035948325,0.05256028
10950,0.028557979,0.035948325,0.05256028
10951,0.028557979,0.035948325,0.05256028
10952,0.028557979,0.035948325,0.05256028
10953,0.028557979,0.035948325,0.05256028
10954,0.028557979,0.035948325,0.05256028
10955,0.028557979,0.035948325,0.05256028
10956,0.028557979,0.035948325,0.05256028
10957,0.028557979,0.035948325,0.05256028
10958,0.028557979,0.035948325,0.05256028
10959,0.028557979,0.035948325,0.05256028
10960,0.028557979,0.035948325,0.05256028
10961,0.028557979,0.035948325,0.05256028
10962,0.028557979,0.035948325,0.05256028
10963,0.028557979,0.035948325,0.05256028
10964,0.028557979,0.035948325,0.05256028
10965,0.028557979,0.035948325,0.05256028
10966,0.028557979,0.035948325,0.05256028
10967,0.028557979,0.035948325,0.05256028
10968,0.028557979,0.035948325,0.05256028
10969,0.028557979,0.035948325,0.05256028
10970,0.028557979,0.035948325,0.05256028
10971,0.028557979,0.035948325,0.05256028
10972,0.028557979,0.035948325,0.05256028
10973,0.028557979,0.035948325,0.05256028
10974,0.028557979,0.035948325,0.05256028
10975,0.028557979,0.035948325,0.05256028
10976,0.028557979,0.035948325,0.05256028
10977,0.028557979,0.035948325,0.05256028
10978,0.028557979,0.035948325,0.05256028
10979,0.028557979,0.035948325,0.05256028
10980,0.028557979,0.035948325,0.05256028
10981,0.028557979,0.035948325,0.05256028
10982,0.028557979,0.035948325,0.05256028
10983,0.028557979,0.035948325,0.05256028
10984,0.028557979,0.035948325,0.05256028
10985,0.028557979,0.035948325,0.05256028
10986,0.028557979,0.035948325,0.05256028
10987,0.028557979,0.035948325,0.05256028
10988,0.028557979,0.035948325,0.05256028
10989,0.028557979,0.035948325,0.05256028
10990,0.028557979,0.035948325,0.05256028
10991,0.028557979,0.035948325,0.05256028
10992,0.028557979,0.035948325,0.05256028
10993,0.028557979,0.035948325,0.05256028
10994,0.028557979,0.035948325,0.05256028
10995,0.028557979,0.035948325,0.05256028
10996,0.028557979,0.035948325,0.05256028
10997,0.028557979,0.035948325,0.05256028
10998,0.028557979,0.035948325,0.05256028
10999,0.028557979,0.035948325,0.05256028
11000,0.028557979,0.035948325,0.05256028
11001,0.028557979,0.035948325,0.05256028
11002,0.028557979,0.035948325,0.05256028
11003,0.028557979,0.035948325,0.05256028
11004,0.028557979,0.035948325,0.05256028
11005,0.028557979,0.035948325,0.05256028
11006,0.028557979,0.035948325,0.05256028
11007,0.028557979,0.035948325,0.05256028
11008,0.028557979,0.035948325,0.05256028
11009,0.028557979,0.035948325,0.05256028
11010,0.028557979,0.035948325,0.05256028
11011,0.028557979,0.035948325,0.05256028
11012,0.028557979,0.035948325,0.05256028
11013,0.028557979,0.035948325,0.05256028
11014,0.028557979,0.035948325,0.05256028
11015,0.028557979,0.035948325,0.05256028
11016,0.028557979,0.035948325,0.05256028
11017,0.028557979,0.035948325,0.05256028
11018,0.028557979,0.035948325,0.05256028
11019,0.028557979,0.035948325,0.05256028
11020,0.028557979,0.035948325,0.05256028
11021,0.028557979,0.035948325,0.05256028
11022,0.028557979,0.035948325,0.05256028
11023,0.028557979,0.035948325,0.05256028
11024,0.028557979,0.035948325,0.05256028
11025,0.028557979,0.035948325,0.05256028
11026,0.028557979,0.035948325,0.05256028
11027,0.028557979,0.035948325,0.05256028
11028,0.028557979,0.035948325,0.05256028
11029,0.028557979,0.035948325,0.05256028
11030,0.028557979,0.035948325,0.05256028
11031,0.028557979,0.035948325,0.05256028
11032,0.028557979,0.035948325,0.05256028
11033,0.028557979,0.035948325,0.05256028
11034,0.028557979,0.035948325,0.05256028
11035,0.028557979,0.035948325,0.05256028
11036,0.028557979,0.035948325,0.05256028
11037,0.028557979,0.035948325,0.05256028
11038,0.028557979,0.035948325,0.05256028
11039,0.028557979,0.035948325,0.05256028
11040,0.028557979,0.035948325,0.05256028
11041,0.028557979,0.035948325,0.05256028
11042,0.028557979,0.035948325,0.05256028
11043,0.028557979,0.035948325,0.05256028
11044,0.028557979,0.035948325,0.05256028
11045,0.028557979,0.035948325,0.05256028
11046,0.028557979,0.035948325,0.05256028
11047,0.028557979,0.035948325,0.05256028
11048,0.028557979,0.035948325,0.05256028
11049,0.028557979,0.035948325,0.05256028
11050,0.028557979,0.035948325,0.05256028
11051,0.028557979,0.035948325,0.05256028
11052,0.028557979,0.035948325,0.05256028
11053,0.028557979,0.035948325,0.05256028
11054,0.028557979,0.035948325,0.05256028
11055,0.028557979,0.035948325,0.05256028
11056,0.028557979,0.035948325,0.05256028
11057,0.028557979,0.035948325,0.05256028
11058,0.028557979,0.035948325,0.05256028
11059,0.028557979,0.035948325,0.05256028
11060,0.028557979,0.035948325,0.05256028
11061,0.028557979,0.035948325,0.05256028
11062,0.028557979,0.035948325,0.05256028
11063,0.028557979,0.035948325,0.05256028
11064,0.028557979,0.035948325,0.05256028
11065,0.028557979,0.035948325,0.05256028
11066,0.028557979,0.035948325,0.05256028
11067,0.028557979,0.035948325,0.05256028
11068,0.028557979,0.035948325,0.05256028
11069,0.028557979,0.035948325,0.05256028
11070,0.028557979,0.035948325,0.05256028
11071,0.028557979,0.035948325,0.05256028
11072,0.028557979,0.035948325,0.05256028
11073,0.028557979,0.035948325,0.05256028
11074,0.028557979,0.035948325,0.05256028
11075,0.028557979,0.035948325,0.05256028
11076,0.028557979,0.035948325,0.05256028
11077,0.028557979,0.035948325,0.05256028
11078,0.028557979,0.035948325,0.05256028
11079,0.028557979,0.035948325,0.05256028
11080,0.028557979,0.035948325,0.05256028
11081,0.028557979,0.035948325,0.05256028
11082,0.028557979,0.035948325,0.05256028
11083,0.028557979,0.035948325,0.05256028
11084,0.028557979,0.035948325,0.05256028
11085,0.028557979,0.035948325,0.05256028
11086,0.028557979,0.035948325,0.05256028
11087,0.028557979,0.035948325,0.05256028
11088,0.028557979,0.035948325,0.05256028
11089,0.028557979,0.035948325,0.05256028
11090,0.028557979,0.035948325,0.05256028
11091,0.028557979,0.035948325,0.05256028
11092,0.028557979,0.035948325,0.05256028
11093,0.028557979,0.035948325,0.05256028
11094,0.028557979,0.035948325,0.05256028
11095,0.028557979,0.035948325,0.05256028
11096,0.028557979,0.035948325,0.05256028
11097,0.028557979,0.035948325,0.05256028
11098,0.028557979,0.035948325,0.05256028
11099,0.028557979,0.035948325,0.05256028
11100,0.028557979,0.035948325,0.05256028
11101,0.028557979,0.035948325,0.05256028
11102,0.028557979,0.035948325,0.05256028
11103,0.028557979,0.035948325,0.05256028
11104,0.028557979,0.035948325,0.05256028
11105,0.028557979,0.035948325,0.05256028
11106,0.028557979,0.035948325,0.05256028
