,20 nM AF48897_T1160s_1_CH2_BIN1.0_PREPRO,20 nM AF48896_T1142s_1_CH2_BIN1.0_PREPRO,20 nM AF4887_T74s_1_CH2_BIN1.0_PREPRO
679,0.16056338,0.5121212,0.6769231
680,0.3887324,0.1969697,0.5353846
681,0.5830986,0.17272727,0.34461537
682,0.53239435,0.33333334,0.42461538
683,0.43098593,0.4121212,0.34461537
684,0.72394365,0.34545454,0.23692308
685,0.67042255,0.1969697,0.5784615
686,0.5521127,0.33333334,0.63384616
687,0.2028169,0.830303,0.46461537
688,0.54366195,0.42727274,0.48615384
689,0.63661975,0.5090909,0.32615384
690,0.3915493,0.36363637,0.56
691,0.44788733,0.4212121,0.35076922
692,0.515493,0.4939394,0.6
693,0.25633803,0.5181818,0.3876923
694,0.5295775,0.56363636,0.25230768
695,0.3830986,0.43333334,0.44615385
696,0.4225352,0.4878788,0.6830769
697,0.3887324,0.55151516,0.2830769
698,0.31267604,0.4181818,0.4523077
699,0.50140846,0.4212121,0.3723077
700,0.52112675,0.6272727,0.5292308
701,0.34366196,0.35151514,0.32615384
702,0.4112676,0.4030303,0.45846155
703,0.44507042,0.55757576,0.24615385
704,0.30704224,0.23333333,0.48923078
705,0.5267606,0.45757577,0.39076924
706,0.34084508,0.5151515,0.47076923
707,0.47323942,0.42424244,0.49846154
708,0.3830986,0.28181818,0.2276923
709,0.6056338,0.4909091,0.25846153
710,0.65633804,0.44848484,0.36
711,0.28450704,0.24545455,0.23692308
712,0.48450705,0.37878788,0.36
713,0.6169014,0.44545454,0.6492308
714,0.4197183,0.4030303,0.60307693
715,0.3887324,0.37575758,0.3876923
716,0.3859155,0.37272727,0.6246154
717,0.16619718,0.5212121,0.44
718,0.26760563,0.27272728,0.5538462
719,0.2,0.23939393,0.35692307
720,0.3915493,0.27272728,0.47692308
721,0.54647887,0.4878788,0.5753846
722,0.5042254,0.47878787,0.43384615
723,0.3915493,0.48181817,0.2769231
724,0.1971831,0.2,0.40615386
725,0.29859155,0.56363636,0.31076923
726,0.5633803,0.6787879,0.34153846
727,0.29859155,0.3242424,0.4553846
728,0.33239436,0.43636364,0.4276923
729,0.43661973,0.26363635,0.40307692
730,0.45915493,0.3060606,0.50153846
731,0.2197183,0.3212121,0.12
732,0.2028169,0.35757574,0.17538461
733,0.28169015,0.57878786,0.52307695
734,0.056338027,0.56969696,0.2830769
735,0.27605635,0.4939394,0.3846154
736,0.5042254,0.6545454,0.29538462
737,0.47323942,0.55454546,0.26153848
738,0.36619717,0.55757576,0.4523077
739,0.515493,0.28787878,0.16
740,0.428169,0.8393939,0.36615384
741,0.22816901,0.4121212,0.34153846
742,0.4056338,0.4090909,0.32923076
743,0.3774648,0.4151515,0.4523077
744,0.428169,0.5272727,0.32
745,0.26478875,0.4969697,0.60923076
746,0.47887325,0.8666667,0.14461538
747,0.36901408,0.36060607,0.43076923
748,0.30704224,0.33636364,0.20615384
749,0.36901408,0.55757576,0.37846154
750,0.371831,0.28181818,0.48307693
751,0.32957748,0.46060607,0.58153844
752,0.45070422,0.38484848,0.16615385
753,0.35492957,0.37575758,0.092307694
754,0.29295775,0.26060605,0.33846155
755,0.33239436,0.35454544,0.64615387
756,0.44225353,0.4909091,0.61846155
757,0.46197182,0.33030304,0.6615385
758,0.8084507,0.3060606,0.39384615
759,0.4140845,0.42424244,0.64615387
760,0.51830983,0.4030303,0.2923077
761,0.5042254,0.55757576,0.28615385
762,0.42535213,0.22727273,0.29538462
763,0.26760563,0.47878787,0.4276923
764,0.4225352,0.37878788,0.4
765,0.47605634,0.3272727,0.25538462
766,0.4394366,0.6030303,0.49846154
767,0.3915493,0.55757576,0.5630769
768,0.33239436,0.25151515,0.51076925
769,0.3943662,0.38787878,0.32
770,0.5971831,0.6484848,0.46769232
771,0.515493,0.6575758,0.50769234
772,0.1971831,0.26363635,0.2676923
773,0.65633804,0.3909091,0.52
774,0.5859155,0.4878788,0.58153844
775,0.47605634,0.36060607,0.48307693
776,0.3915493,0.6969697,0.48923078
777,0.22253521,0.6242424,0.29846153
778,0.49859154,0.54242426,0.28615385
779,0.36901408,0.58787876,0.3723077
780,0.18028168,0.47878787,0.12923077
781,0.47605634,0.4181818,0.23076923
782,0.34084508,0.28787878,0.41230768
783,0.428169,0.35151514,0.48
784,0.65633804,0.38787878,0.29538462
785,0.36901408,0.38787878,0.34153846
786,0.3746479,0.48181817,0.50769234
787,0.71549296,0.4060606,0.37846154
788,0.48450705,0.35454544,0.2769231
789,0.35774648,0.26060605,0.44615385
790,0.4,0.4909091,0.33846155
791,0.5492958,0.4212121,0.33846155
792,0.65633804,0.5272727,0.13538462
793,0.5492958,0.4121212,0.42461538
794,0.43098593,0.4181818,0.4953846
795,0.34929577,0.56969696,0.34461537
796,0.14084508,0.43333334,0.46153846
797,0.53521127,0.35151514,0.44615385
798,0.6309859,0.4909091,0.40923077
799,0.36056337,0.6484848,0.38153845
800,0.5521127,0.27575758,0.4953846
801,0.15774648,0.35757574,0.5476923
802,0.30985916,0.55151516,0.2769231
803,0.428169,0.6363636,0.33846155
804,0.70422536,0.5030303,0.62153846
805,0.34084508,0.630303,0.4923077
806,0.4056338,0.43030304,0.6246154
807,0.31830987,0.530303,0.61230767
808,0.50140846,0.4121212,0.31692308
809,0.5070422,0.53939396,0.31384614
810,0.4084507,0.57575756,0.35384616
811,0.27887323,0.5181818,0.3476923
812,0.49859154,0.54242426,0.24
813,0.43098593,0.45151514,0.47692308
814,0.28169015,0.4212121,0.50461537
815,0.29859155,0.47878787,0.08
816,0.34929577,0.36666667,0.3323077
817,0.3830986,0.5242424,0.48923078
818,0.44788733,0.36969697,0.24923077
819,0.371831,0.5212121,0.29538462
820,0.29014084,0.53636366,0.33846155
821,0.35492957,0.48181817,0.41538462
822,0.46478873,0.5212121,0.35692307
823,0.371831,0.43030304,0.22153845
824,0.115492955,0.7,0.58153844
825,0.35211268,0.6969697,0.58153844
826,0.3746479,0.45454547,0.6492308
827,0.5380282,0.38787878,0.5323077
828,0.34084508,0.2969697,0.43076923
829,0.515493,0.3272727,0.70153844
830,0.45352113,0.46060607,0.3476923
831,0.2056338,0.56969696,0.5692308
832,0.2,0.5060606,0.61846155
833,0.3971831,0.47878787,0.42461538
834,0.1859155,0.28787878,0.45846155
835,0.36619717,0.73030305,0.31692308
836,0.35492957,0.46363637,0.5784615
837,0.5521127,0.37575758,0.47076923
838,0.6225352,0.47272727,0.5876923
839,0.3774648,0.57272726,0.23076923
840,0.52112675,0.53333336,0.22461538
841,0.4028169,0.36969697,0.5692308
842,0.47605634,0.34242424,0.6276923
843,0.30422536,0.25454545,0.50153846
844,0.51830983,0.38787878,0.31384614
845,0.45633802,0.3272727,0.17538461
846,0.45915493,0.3242424,0.21538462
847,0.30985916,0.36666667,0.68923074
848,0.31549296,0.5060606,0.51692307
849,0.68169016,0.4212121,0.11384615
850,0.51267606,0.3,0.19076923
851,0.5943662,0.47878787,0.37846154
852,0.36338028,0.47575757,0.36
853,0.48450705,0.34242424,0.31384614
854,0.3774648,0.4848485,0.36615384
855,0.4,0.6090909,0.5753846
856,0.3774648,0.21212122,0.62153846
857,0.27605635,0.3090909,0.37846154
858,0.35774648,0.4181818,0.5446154
859,0.47042254,0.22121212,0.16923077
860,0.73521125,0.121212125,0.21846154
861,0.3915493,0.3121212,0.73538464
862,0.31830987,0.3151515,0.47692308
863,0.4,0.47878787,0.2646154
864,0.6084507,0.54848486,0.36307693
865,0.5070422,0.3939394,0.45846155
866,0.7915493,0.38484848,0.5415385
867,0.45633802,0.1969697,0.40923077
868,0.63380283,0.3121212,0.44923076
869,0.428169,0.4909091,0.8123077
870,0.28169015,0.6151515,0.4430769
871,0.3746479,0.5,0.35384616
872,0.4338028,0.29393938,0.6430769
873,0.3859155,0.34242424,0.48615384
874,0.571831,0.43333334,0.59692305
875,0.5408451,0.3212121,0.6584615
876,0.53239435,0.46666667,0.59076923
877,0.43661973,0.7121212,0.30461538
878,0.57746476,0.47575757,0.30461538
879,0.64507043,0.2969697,0.17230769
880,0.29295775,0.5090909,0.4369231
881,0.46197182,0.6060606,0.5630769
882,0.3746479,0.6212121,0.48615384
883,0.3774648,0.35454544,0.60307693
884,0.32676056,0.27878788,0.44
885,0.3943662,0.4060606,0.51384616
886,0.35492957,0.36969697,0.44
887,0.45633802,0.4121212,0.3353846
888,0.48732394,0.36666667,0.59076923
889,0.48169014,0.47575757,0.8923077
890,0.35211268,0.25454545,0.7476923
891,0.34084508,0.3181818,0.3876923
892,0.16901408,0.18484849,0.32615384
893,0.31830987,0.26666668,0.36923078
894,0.4084507,0.3909091,0.46769232
895,0.27887323,0.35151514,0.41538462
896,0.5042254,0.55151516,0.39692307
897,0.47887325,0.26363635,0.3876923
898,0.5380282,0.43030304,0.32923076
899,0.16056338,0.4090909,0.32923076
900,0.49014086,0.4030303,0.23076923
901,0.36338028,0.27575758,0.24
902,0.34929577,0.4212121,0.35076922
903,0.43098593,0.27878788,0.44923076
904,0.34929577,0.5121212,0.60923076
905,0.46760562,0.43333334,0.22153845
906,0.5070422,0.45757577,0.24
907,0.4197183,0.5242424,0.2276923
908,0.27605635,0.43636364,0.30153847
909,0.33521128,0.45757577,0.43076923
910,0.43098593,0.28787878,0.29846153
911,0.3802817,0.36666667,0.27384615
912,0.3774648,0.15454546,0.1323077
913,0.2,0.1030303,0.17230769
914,0.43098593,0.42727274,0.36
915,0.46478873,0.4,0.41230768
916,0.35774648,0.25454545,0.44
917,0.2084507,0.38181818,0.3476923
918,0.4028169,0.47272727,0.53846157
919,0.4112676,0.38181818,0.42461538
920,0.45352113,0.4151515,0.43076923
921,0.3943662,0.25454545,0.48
922,0.4169014,0.3090909,0.59384614
923,0.46478873,0.23030303,0.6523077
924,0.47605634,0.35454544,0.34153846
925,0.70985913,0.6,0.5723077
926,0.5830986,0.38181818,0.5876923
927,0.46197182,0.47575757,0.5292308
928,0.45633802,0.33333334,0.5661538
929,0.5887324,0.23333333,0.46769232
930,0.47042254,0.4969697,0.52307695
931,0.64788735,0.37878788,0.52
932,0.73239434,0.36666667,0.41846153
933,0.3943662,0.25454545,0.6584615
934,0.23380281,0.12727273,0.35384616
935,0.33802816,0.26969698,0.4923077
936,0.4140845,0.3060606,0.35692307
937,0.47887325,0.33030304,0.3723077
938,0.35774648,0.46969697,0.51692307
939,0.3859155,0.23939393,0.42461538
940,0.6197183,0.27878788,0.58153844
941,0.34084508,0.45151514,0.5292308
942,0.3774648,0.18484849,0.59692305
943,0.3859155,0.56666666,0.69846153
944,0.3830986,0.27272728,0.69846153
945,0.4338028,0.45454547,0.08615384
946,0.50985914,0.43333334,0.2
947,0.56619716,0.47272727,0.37538463
948,0.32676056,0.5121212,0.2676923
949,0.5408451,0.19393939,0.71076924
950,0.63661975,0.36060607,0.4923077
951,0.4140845,0.13636364,0.27384615
952,0.48732394,0.35151514,0.50153846
953,0.49014086,0.5272727,0.3723077
954,0.4,0.6,0.37538463
955,0.2140845,0.72727275,0.21846154
956,0.55492955,0.56666666,0.18153846
957,0.5492958,0.53333336,0.38153845
958,0.4338028,0.55454546,0.44923076
959,0.46197182,0.47878787,0.29846153
960,0.6028169,0.3181818,0.31692308
961,0.3943662,0.53333336,0.29846153
962,0.50985914,0.6484848,0.32615384
963,0.5971831,0.33333334,0.30153847
964,0.3971831,0.38484848,0.36923078
965,0.35774648,0.36969697,0.2
966,0.54647887,0.48181817,0.14153846
967,0.45633802,0.4,0.13538462
968,0.23943663,0.38181818,0.17230769
969,0.49577466,0.5939394,0.2676923
970,0.49859154,0.37878788,0.44
971,0.54366195,0.36666667,0.25538462
972,0.47042254,0.6272727,0.38153845
973,0.31830987,0.33939394,0.37538463
974,0.32112676,0.3121212,0.21230769
975,0.4338028,0.22121212,0.2676923
976,0.48169014,0.5939394,0.07692308
977,0.42535213,0.3151515,0.35384616
978,0.66760564,0.27575758,0.35384616
979,0.4056338,0.3181818,0.4953846
980,0.45070422,0.6454545,0.30769232
981,0.32112676,0.48181817,0.23384616
982,0.23943663,0.18787879,0.064615384
983,0.30140844,0.4181818,0.28
984,0.30422536,0.45757577,0.4430769
985,0.6112676,0.6969697,0.42461538
986,0.3830986,0.6333333,0.11076923
987,0.5633803,0.4848485,0.3353846
988,0.571831,0.6636364,0.50153846
989,0.50985914,0.35454544,0.35076922
990,0.45633802,0.58787876,0.2923077
991,0.47323942,0.4030303,0.43076923
992,0.5915493,0.55454546,0.48923078
993,0.5633803,0.4060606,0.31692308
994,0.3859155,0.3,0.24307692
995,0.44507042,0.46969697,0.41846153
996,0.53239435,0.29393938,0.40923077
997,0.27605635,0.55454546,0.5630769
998,0.53521127,0.2030303,0.42153847
999,0.46760562,0.3909091,0.5569231
1000,0.18309858,0.44545454,0.44
1001,0.42535213,0.73636365,0.31076923
1002,0.32676056,0.26969698,0.40615386
1003,0.31549296,0.4181818,0.30153847
1004,0.4112676,0.54242426,0.5784615
1005,0.112676054,0.6848485,0.6738461
1006,0.43661973,0.34848484,0.47692308
1007,0.5943662,0.22121212,0.40307692
1008,0.32957748,0.4848485,0.2676923
1009,0.5859155,0.45757577,0.18769231
1010,0.5042254,0.26060605,0.47384617
1011,0.5746479,0.1969697,0.36
1012,0.5690141,0.42727274,0.5353846
1013,0.5802817,0.3272727,0.36615384
1014,0.69859153,0.530303,0.36923078
1015,0.50140846,0.47878787,0.46153846
1016,0.5859155,0.24848485,0.30461538
1017,0.47042254,0.28181818,0.6553846
1018,0.44225353,0.43030304,0.32615384
1019,0.4394366,0.37878788,0.60923076
1020,0.6422535,0.47272727,0.31692308
1021,0.628169,0.4848485,0.2676923
1022,0.46760562,0.34242424,0.5415385
1023,0.24507043,0.37575758,0.5538462
1024,0.50140846,0.28181818,0.046153847
1025,0.70140845,0.35151514,0.47692308
1026,0.4197183,0.3969697,0.48
1027,0.51267606,0.55757576,0.63384616
1028,0.2084507,0.54848486,0.53846157
1029,0.44507042,0.29090908,0.35384616
1030,0.4394366,0.43333334,0.48923078
1031,0.29859155,0.56060606,0.5692308
1032,0.2084507,0.45454547,0.3476923
1033,0.48450705,0.33030304,0.37846154
1034,0.51267606,0.6575758,0.40307692
1035,0.44788733,0.37878788,0.39384615
1036,0.55492955,0.46060607,0.29538462
1037,0.42535213,0.6666667,0.14769231
1038,0.6056338,0.4969697,0.52307695
1039,0.6845071,0.55757576,0.25230768
1040,0.47042254,0.35151514,0.5353846
1041,0.5690141,0.36060607,0.36
1042,0.53521127,0.4,0.47384617
1043,0.63380283,0.38787878,0.6923077
1044,0.5605634,0.34545454,0.29538462
1045,0.45915493,0.27272728,0.28615385
1046,0.49859154,0.55151516,0.5630769
1047,0.7943662,0.6060606,0.42461538
1048,0.44225353,0.24545455,0.27384615
1049,0.3859155,0.8333333,0.51692307
1050,0.54647887,0.33636364,0.35384616
1051,0.4112676,0.45757577,0.35384616
1052,0.4169014,0.4030303,0.36923078
1053,0.4056338,0.35151514,0.10461538
1054,0.4169014,0.6272727,0.14769231
1055,0.4338028,0.42727274,0.61846155
1056,0.49295774,0.2030303,0.4
1057,0.6225352,0.45454547,0.43076923
1058,0.4169014,0.4060606,0.36615384
1059,0.26478875,0.33333334,0.63076925
1060,0.26197183,0.58484846,0.5846154
1061,0.7070423,0.8666667,0.58153844
1062,0.48732394,0.38181818,0.35384616
1063,0.4225352,0.34242424,0.40615386
1064,0.5380282,0.4060606,0.5323077
1065,0.4112676,0.5090909,0.23384616
1066,0.3746479,0.53939396,0.2676923
1067,0.48450705,0.45151514,0.28923076
1068,0.4197183,0.34848484,0.46461537
1069,0.29577464,0.36666667,0.62153846
1070,0.3746479,0.53333336,0.48307693
1071,0.28732395,0.3090909,0.3323077
1072,0.14366198,0.6818182,0.4276923
1073,0.28169015,0.24545455,0.42153847
1074,0.27042255,0.36666667,0.18153846
1075,0.49295774,0.46060607,0.1323077
1076,0.26760563,0.53939396,0.3846154
1077,0.24507043,0.21212122,0.31076923
1078,0.35211268,0.29090908,0.47076923
1079,0.1887324,0.530303,0.6492308
1080,0.44788733,0.7060606,0.6953846
1081,0.31267604,0.46060607,0.50769234
1082,0.43098593,0.46060607,0.41846153
1083,0.53239435,0.42424244,0.4923077
1084,0.47042254,0.33939394,0.19692308
1085,0.47605634,0.3909091,0.4430769
1086,0.4197183,0.4878788,0.41538462
1087,0.32394367,0.3272727,0.40615386
1088,0.45915493,0.530303,0.5446154
1089,0.47042254,0.6181818,0.3353846
1090,0.29295775,0.44242424,0.53846157
1091,0.49859154,0.5181818,0.44
1092,0.428169,0.29393938,0.39692307
1093,0.5605634,0.47575757,0.101538464
1094,0.4197183,0.46363637,0.30769232
1095,0.65915495,0.26666668,0.50461537
1096,0.64507043,0.6212121,0.17846154
1097,0.3774648,0.045454547,0.42461538
1098,0.4084507,0.4151515,0.61538464
1099,0.5887324,0.13030303,0.6492308
1100,0.56619716,0.28787878,0.3876923
1101,0.34647888,0.28181818,0.30153847
1102,0.22816901,0.38484848,0.32307693
1103,0.35774648,0.33333334,0.31692308
1104,0.4394366,0.6181818,0.3353846
1105,0.2197183,0.27878788,0.15384616
1106,0.43098593,0.6909091,0.2
1107,0.52394366,0.53939396,0.24
1108,0.48732394,0.6606061,0.29538462
1109,0.53521127,0.34848484,0.22461538
1110,0.5915493,0.45757577,0.44923076
1111,0.78028166,0.53333336,0.31384614
1112,0.3859155,0.48181817,0.51384616
1113,0.371831,0.4151515,0.49846154
1114,0.35774648,0.6393939,0.36307693
1115,0.47887325,0.4878788,0.3846154
1116,0.3802817,0.4151515,0.46461537
1117,0.5887324,0.24242425,0.21538462
1118,0.36338028,0.3212121,0.38153845
1119,0.5859155,0.4121212,0.27384615
1120,0.3943662,0.28181818,0.27384615
1121,0.15492958,0.55151516,0.2676923
1122,0.5042254,0.21818182,0.28
1123,0.44225353,0.1969697,0.40923077
1124,0.26760563,0.3939394,0.32
1125,0.3802817,0.37878788,0.5784615
1126,0.43661973,0.36363637,0.51384616
1127,0.4028169,0.3181818,0.73846155
1128,0.49577466,0.43030304,0.59076923
1129,0.33802816,0.18787879,0.6246154
1130,0.45352113,0.46969697,0.40615386
1131,0.4112676,0.5060606,0.6953846
1132,0.515493,0.4,0.44
1133,0.34084508,0.44545454,0.43384615
1134,0.45633802,0.36666667,0.2830769
1135,0.2535211,0.3909091,0.47692308
1136,0.29859155,0.35454544,0.49846154
1137,0.29295775,0.36969697,0.26153848
1138,0.6084507,0.24242425,0.20615384
1139,0.47323942,0.27878788,0.48307693
1140,0.31549296,0.4,0.38153845
1141,0.36056337,0.4181818,0.16307692
1142,0.30140844,0.3939394,0.59692305
1143,0.45070422,0.33030304,0.2769231
1144,0.32676056,0.1969697,0.2923077
1145,0.32676056,0.25454545,0.4523077
1146,0.32676056,0.2969697,0.32615384
1147,0.4,0.37575758,0.29846153
1148,0.35492957,0.23939393,0.23076923
1149,0.34366196,0.33939394,0.46153846
1150,0.36056337,0.4121212,0.51692307
1151,0.52394366,0.28787878,0.58153844
1152,0.6535211,0.42424244,0.32
1153,0.55492955,0.3090909,0.2923077
1154,0.4140845,0.56060606,0.4
1155,0.23943663,0.3272727,0.39384615
1156,0.46760562,0.46969697,0.4369231
1157,0.3774648,0.35151514,0.3353846
1158,0.3915493,0.2090909,0.3323077
1159,0.51267606,0.45757577,0.22461538
1160,0.48450705,0.6060606,0.47384617
1161,0.34647888,0.53636366,0.2769231
1162,0.44788733,0.29393938,0.3876923
1163,0.628169,0.3121212,0.38153845
1164,0.5830986,0.34242424,0.52307695
1165,0.55774647,0.43333334,0.7815385
1166,0.48732394,0.3030303,0.48
1167,0.51830983,0.37272727,0.52307695
1168,0.2,0.34545454,0.30153847
1169,0.36338028,0.4121212,0.3876923
1170,0.4,0.3939394,0.073846154
1171,0.34366196,0.35757574,0.16
1172,0.23943663,0.6,0.27076924
1173,0.43098593,0.43030304,0.2676923
1174,0.5267606,0.3969697,0.30769232
1175,0.32394367,0.42424244,0.4369231
1176,0.46478873,0.37575758,0.4276923
1177,0.428169,0.53939396,0.23076923
1178,0.35774648,0.46060607,0.5353846
1179,0.4,0.4030303,0.32
1180,0.5492958,0.57878786,0.50153846
1181,0.4140845,0.53333336,0.2769231
1182,0.5802817,0.4848485,0.15384616
1183,0.3887324,0.46060607,0.3323077
1184,0.3859155,0.6090909,0.48
1185,0.30422536,0.53333336,0.40615386
1186,0.31267604,0.4151515,0.32615384
1187,0.18309858,0.23636363,0.47384617
1188,0.6253521,0.27272728,0.44923076
1189,0.5887324,0.5030303,0.60307693
1190,0.32957748,0.45454547,0.48615384
1191,0.29577464,0.33636364,0.25230768
1192,0.6112676,0.37878788,0.32615384
1193,0.29014084,0.33030304,0.3323077
1194,0.6309859,0.5,0.083076924
1195,0.628169,0.43939394,0.2646154
1196,0.48450705,0.43030304,0.3353846
1197,0.32957748,0.6181818,0.3876923
1198,0.8056338,0.18181819,0.50153846
1199,0.44788733,0.4060606,0.23076923
1200,0.51267606,0.47272727,0.23692308
1201,0.52112675,0.58181816,0.20615384
1202,0.63380283,0.45151514,0.3353846
1203,0.743662,0.35151514,0.42153847
1204,0.6028169,0.5121212,0.33846155
1205,0.53521127,0.33636364,0.28923076
1206,0.30985916,0.43030304,0.36
1207,0.27042255,0.4878788,0.32923076
1208,0.14647888,0.3030303,0.25230768
1209,0.31267604,0.28787878,0.44615385
1210,0.43661973,0.46363637,0.36307693
1211,0.31549296,0.35454544,0.13846155
1212,0.24507043,0.44848484,0.40923077
1213,0.10704225,0.5,0.34461537
1214,0.26197183,0.45757577,0.30153847
1215,0.3887324,0.45151514,0.2676923
1216,0.3943662,0.4,0.15076923
1217,0.35492957,0.34242424,0.40923077
1218,0.4028169,0.4,0.17230769
1219,0.36619717,0.33636364,0.20307693
1220,0.48450705,0.36060607,0.23076923
1221,0.6647887,0.36666667,0.20307693
1222,0.45352113,0.4030303,0.25846153
1223,0.30422536,0.2090909,0.28615385
1224,0.45352113,0.33636364,0.56
1225,0.4338028,0.3272727,0.37846154
1226,0.51830983,0.38181818,0.39692307
1227,0.3830986,0.22727273,0.48
1228,0.6309859,0.3939394,0.22153845
1229,0.45915493,0.45757577,0.37538463
1230,0.45633802,0.630303,0.3353846
1231,0.54366195,0.5242424,0.36923078
1232,0.5802817,0.3151515,0.2923077
1233,0.36338028,0.5030303,0.36615384
1234,0.29859155,0.43333334,0.61846155
1235,0.36619717,0.2969697,0.40307692
1236,0.27887323,0.33939394,0.40307692
1237,0.32394367,0.35454544,0.41230768
1238,0.49577466,0.27878788,0.43076923
1239,0.48450705,0.33636364,0.35384616
1240,0.50985914,0.42424244,0.4
1241,0.46197182,0.28787878,0.21538462
1242,0.32957748,0.2,0.2276923
1243,0.32394367,0.25151515,0.4523077
1244,0.15774648,0.34848484,0.38153845
1245,0.35211268,0.26666668,0.25846153
1246,0.3774648,0.11515152,0.16615385
1247,0.31267604,0.35151514,0.47692308
1248,0.27323943,0.55757576,0.51384616
1249,0.35211268,0.73333335,0.37538463
1250,0.31267604,0.54242426,0.5353846
1251,0.28169015,0.24545455,0.5446154
1252,0.4197183,0.54242426,0.5538462
1253,0.33239436,0.4030303,0.51384616
1254,0.30422536,0.38484848,0.5538462
1255,0.71267605,0.6151515,0.32615384
1256,0.43661973,0.6333333,0.5876923
1257,0.7070423,0.3,0.74153847
1258,0.5042254,0.36666667,0.5476923
1259,0.6,0.4090909,0.47384617
1260,0.15492958,0.56363636,0.3353846
1261,0.3774648,0.669697,0.36615384
1262,0.34366196,0.5121212,0.27384615
1263,0.29577464,0.44848484,0.2646154
1264,0.29014084,0.21515152,0.32
1265,0.5042254,0.3060606,0.40615386
1266,0.45915493,0.6969697,0.50461537
1267,0.14929578,0.44848484,0.2830769
1268,0.35492957,0.28484848,0.2769231
1269,0.54366195,0.4030303,0.18461539
1270,0.28169015,0.25454545,0.15692307
